,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
90296,349,1,30000,Marge Simpson,Shelbyville Main Street,"You know, we should visit Shelbyville more often. They have a store that just sells shoes. I feel like I'm in Paris!"
90298,349,3,38000,Lisa Simpson,Shelbyville,Oh! The famous Shelbyville Theater District! Can we see a play?
90299,349,4,42000,Bart Simpson,Shelbyville,"Play?! All plays suck, all the time, and always will, and everyone knows it!"
90300,349,5,47000,Homer Simpson,Shelbyville,"Look, we'll compromise. We'll go see a play...that Lisa doesn't want to see."
90301,349,7,52000,Marge Simpson,Shelbyville,"Let's see. There's ""Equus"" starring Sideshow Mel... ""The Three Dollar Bills in 'Gay, Gay, Gay!'""... ooh, ""Song Of Shelbyville""!"
90303,349,9,63000,Townspeople,Theater,"FROM THE SCHOOLHOUSE WHERE OUR GRANDPARENTS LEARNT / TO THE BAD ZOO WHERE ALL THE ANIMALS BURNT / WE'RE HOME TO CHRISTIAN, MUSLIM AND JEW / ALTHOUGH NOT MANY OF THE LAST TWO..."
90304,349,10,78000,Male Tenor,Theater,THERE'S A GIRL FOR EVERY GUY!
90305,349,11,81000,Female Singer,Theater,BIRTHPLACE OF THE BUTTON FLY!
90306,349,12,85000,Townspeople,Theater,IN GOOD OL' SHEL-BEE-VILLE!
90307,349,13,96000,Woman,Theater,"Say, fellow Shelbyvillian. Enjoying our famous low humidity?"
90308,349,14,100000,Man,Theater,I'll say. The only thing lower than our humidity are the greens fees on our public golf course.
90309,349,15,106000,Woman,Theater,Which one?
90310,349,16,107000,Man,Theater,All three! Yes. Yes.
90311,349,17,110000,Woman,Theater,"Why look, it's Springfield Billy!"
90312,349,18,120000,Springfield Billy,Theater,I came here for the legalized gamblin'.
90313,349,19,124000,Man,Theater,But Springfield Billy -- we don't have legalized gambling here.
90314,349,20,127000,Springfield Billy,Theater,"Sure you do -- I saw a bumper sticker that said ""Free Tibet."""
90315,349,21,129000,Lisa Simpson,Theater,They're saying Springfielders are stupid hicks.
90316,349,22,140000,Brandine Del Roy,Theater,It's like lookin' in a mirror.
90317,349,23,142000,Cletus Spuckler,Theater,What's a mirror?
90318,349,24,144000,Brandine Del Roy,Theater,It's a big city word for reversifyin' glass.
90319,349,25,146000,Cletus Spuckler,Theater,Ohhh.
90321,349,27,148000,Female Theatergoer,Theater Lobby,That show was hilarious. That Springfield Billy cracks me up.
90322,349,28,154000,Lisa Simpson,Theater Lobby,"For your information, Springfielders can be intelligent and articulate. I happen to know because we're from Springfield."
90323,349,29,161000,Snobby Older Male Theatergoer,Theater Lobby,Springfielders?!
90324,349,30,161000,Snobby Theatergoers,Theater Lobby,Hoot! Hoot! Hoot! Hoot!
90325,349,31,161000,Homer Simpson,Theater Lobby,Hoot! Hoot! Hoot! Hoot! Hoot!
90327,349,33,170000,Marge Simpson,Springfield Town Hall,This is the worst crisis the Springfield Cultural Activities Board has ever faced.
90328,349,34,175000,Marge Simpson,Springfield Town Hall,Those Shelbyvillians are maligning us all. I've never heard such mean-spirited hate-hoots.
90329,349,35,181000,Seymour Skinner,Springfield Town Hall,We've got to upgrade Springfield's image -- show them we're more than just a town that's still afraid of eclipses.
90331,349,36,189000,Moe Szyslak,Springfield Town Hall,"Hey, how 'bout we open a fancy restaurant, and when people check their hats and coats, we steal 'em?"
90332,349,37,193000,Marge Simpson,Springfield Town Hall,Why do you come to these meetings?
90333,349,38,195000,Moe Szyslak,Springfield Town Hall,Free water.
90334,349,39,196000,Marge Simpson,Springfield Town Hall,"There must be something else. Think Marge, think. Culture... vulture... birds of prey... pray in a church... the father, son and Holy Ghost... ghosts are scary, scary rhymes with Gehry! That's it -- Architect Frank Gehry! He could build us a concert hall like he did in Los Angeles."
90335,349,40,216000,Ned Flanders,Springfield Town Hall,"Well, we could use a new H.Q. for the Springfield Philharmonic. They're playing Gustav Mahler in abject squalor."
90337,349,42,226000,Basketball Player,Gym,Little help?
90338,349,43,227000,Oboist,Gym,Next time we're keeping it.
90339,349,44,230000,Marge Simpson,Gym,Then it's agreed! We ask Frank Gehry to build us a concert hall!
90341,349,46,237000,Frank Gehry,FRANK GEHRY-STYLE HOUSE,"Bill, bill, Bilbao bill Snoopy stationery!"
90342,349,47,244000,Marge Simpson,FRANK GEHRY-STYLE HOUSE,"Dear Mr. Gehry: Would you please build a concert hall for our town? We may not be the biggest city, or the prettiest, but we were the first city in America to abandon the metric system!"
90343,349,48,265000,Frank Gehry,FRANK GEHRY-STYLE HOUSE,"Frank Gehry, you're a genius!"
90345,349,50,269000,Frank Gehry,SPRINGFIELD TOWN ASSEMBLY HALL,Behold the new Springfield Concert Hall!
90347,349,52,274000,Frank Gehry,SPRINGFIELD TOWN ASSEMBLY HALL,And none of this would have happened if not for a letter I received from one little girl.
90348,349,53,278000,Marge Simpson,SPRINGFIELD TOWN ASSEMBLY HALL,I wrote that letter.
90349,349,54,279000,Frank Gehry,SPRINGFIELD TOWN ASSEMBLY HALL,"You wrote I was ""the bestest architect in the world""?"
90350,349,55,282000,Marge Simpson,SPRINGFIELD TOWN ASSEMBLY HALL,"Well, aren't you?"
90351,349,56,284000,Mayor Joe Quimby,SPRINGFIELD TOWN ASSEMBLY HALL,All in favor of building a thirty-million dollar screw you to Shelbyville?
90352,349,57,288000,Crowd,SPRINGFIELD TOWN ASSEMBLY HALL,Aye!
90353,349,58,302000,Frank Gehry,SPRINGFIELD TOWN ASSEMBLY HALL,"Get off my masterpiece, you punks! I'll call your mothers!"
90354,349,59,307000,Jimbo Jones,SPRINGFIELD TOWN ASSEMBLY HALL,"Yo, Frank Gehry! Like curvy-linear forms much?"
