,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
135314,521,3,144000,Lisa Simpson,TV ROOM,"No, you're watching Baby Poindexter, the most educational DVD available at the checkout aisle at the grocery store!"
135315,521,4,150000,Homer Simpson,TV ROOM,"Finally, a kids' show that isn't trying to sell you something. Which reminds me, we need to order more rectangles."
135316,521,5,160000,Sensitive Female Voice,TV ROOM,Friends?
135317,521,6,164000,Sensitive Female Voice,TV ROOM,Friends.
135318,521,7,166000,Sensitive Female Voice,TV ROOM,Colleagues.
135319,521,8,170000,Marge Simpson,TV ROOM,Don't watch that DVD!
135320,521,9,172000,Marge Simpson,TV ROOM,I threw that away because studies show it doesn't do any good!
135321,521,10,178000,Marge Simpson,TV ROOM,Look at me!
135324,521,11,180000,Marge Simpson,TV ROOM,"Maybe instead of watching TV with the kids, you could take them outside and... what are you doing?"
135325,521,12,187000,Marge Simpson,TV ROOM,This so-called educational DVD may have even stunted the development of the kids who watched it!
135326,521,13,192000,Lisa Simpson,TV ROOM,Wait a minute. Didn't Bart and I both watch this thing when we were little?
135327,521,14,197000,Marge Simpson,TV ROOM,I'm afraid so.
135328,521,15,199000,Lisa Simpson,TV ROOM,"Well, the obvious question is... why did I turn out so... academically superior... while Bart--"
135329,521,16,206000,Marge Simpson,TV ROOM,While Bart turned out so wonderful in his own way!
135330,521,17,210000,Bart Simpson,TV ROOM,"That's the way people talk about Ralph! Ralph, whose favorite color is peanut butter!"
135331,521,18,214000,Marge Simpson,TV ROOM,I wish I knew what happened...
135332,521,19,233000,Bart Simpson,TV ROOM,Aooga... aooga... aooga...
135333,521,20,233000,Marge Simpson,TV ROOM,"And now that I know better, no DVDs for you kids. Just educational television."
135334,521,21,240000,Announcer,TV ROOM,"We return to ""Ice-road Hand-fishing."""
135335,521,22,243000,Hillbilly,TV ROOM,This has been our way of life since we were pitched the idea by reality show producers.
135336,521,23,253000,Hillbilly #2,TV ROOM,"Welcome to ""Thievin' Bear Chopper Hunt."""
135337,521,24,256000,Marge Simpson,TV ROOM,"Okay, no TV at all."
135338,521,25,256000,Lisa Simpson,TV ROOM,What?!
135339,521,26,259000,Homer Simpson,TV ROOM,"Honey, this sounds like a noble experiment, but like prohibition, it will end in a hail of bullets."
135340,521,27,264000,Marge Simpson,TV ROOM,"Fine, no TV for twenty-four hours."
135341,521,28,267000,Bart Simpson,TV ROOM,Twenty-four hours? Where'd you pull that crazy number?
135342,521,29,270000,Marge Simpson,TV ROOM,"We can do without TV for a day! We're taking Maggie to a children's bookstore, where she can learn the old-fashioned way -- the way children did from nineteen-ten to two thousand and two."
135343,521,30,287000,Marge Simpson,TV ROOM,"Homer, a little help?"
135344,521,31,289000,Homer Simpson,TV ROOM,I'm on it.
135347,521,34,305000,Homer Simpson,Bookstore,"If I buy you, why do I need all these books?"
135348,521,35,307000,Face,Bookstore,"Shut up, shut up, shut up!"
135349,521,36,309000,Marge Simpson,Bookstore,"Instead of watching TV, we can read children's books written by TV stars!"
135350,521,37,322000,Boy,Bookstore,Who's Milli Vanilli?
135351,521,38,324000,Krusty the Clown,Bookstore,"I don't know, kid. I didn't write this."
135352,521,39,327000,Krusty the Clown,Bookstore,No refunds.
