,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
58156,238,1,89000,Kent Brockman,Springfield Civic Auditorium,"Hello, I'm Kent Brockman!"
58157,238,2,93000,Britney Spears,Springfield Civic Auditorium,"And I'm teen sensation, Britney Spears!"
58159,238,4,97000,Kent Brockman,Springfield Civic Auditorium,And I'm Kent Brockman!
58160,238,5,100000,Kent Brockman,Springfield Civic Auditorium,With Britney Spears!
58162,238,7,105000,Britney Spears,Springfield Civic Auditorium,And we're here to present the...
58163,238,8,106000,Kent Brockman,Springfield Civic Auditorium,65th...
58164,238,9,106000,Britney Spears,Springfield Civic Auditorium,Annual...
58165,238,10,108000,Kent Brockman,Springfield Civic Auditorium,Spring--
58166,238,11,108000,Britney Spears,Springfield Civic Auditorium,--field...
58167,238,12,109000,Kent Brockman,Springfield Civic Auditorium,Pride A--
58168,238,13,109000,Britney Spears,Springfield Civic Auditorium,--wards!
58169,238,14,112000,Britney Spears,Springfield Civic Auditorium,"Tonight, we'll be recognizing outstanding members of..."
58170,238,15,115000,Kent Brockman,Springfield Civic Auditorium,...the...
58171,238,16,116000,Britney Spears,Springfield Civic Auditorium,Springfield Community!
58172,238,17,119000,Homer Simpson,Springfield Civic Auditorium,"This is my year, Marge. Everyone knows I'm what makes this city great."
58173,238,18,123000,Marge Simpson,Springfield Civic Auditorium,"I don't know, there's a lot of buzz around Lenny."
58174,238,19,127000,Kent Brockman,Springfield Civic Auditorium,Our first Springfield Pride Award goes to a local legend.
58175,238,20,131000,Kent Brockman,Springfield Civic Auditorium,A man who brings laughter and joy to the children of Springfield...
58177,238,22,136000,Britney Spears,Springfield Civic Auditorium,With his big red nose and baggy pants...
58178,238,23,139000,Kent Brockman,Springfield Civic Auditorium,Krusty the Clown!
58179,238,24,140000,Krusty the Clown,Springfield Civic Auditorium,Hey hey!
58180,238,25,141000,Homer Simpson,Springfield Civic Auditorium,Wha...?!
58181,238,26,142000,Homer Simpson,Springfield Civic Auditorium,Who are you?
58182,238,27,144000,Young Man,Springfield Civic Auditorium,Seat filler.
58183,238,28,155000,Homer Simpson,Springfield Civic Auditorium,Everyone gets an award but me.
58184,238,29,157000,Marge Simpson,Springfield Civic Auditorium,"I can't help it if I donated the most blood. Oh, I'm feeling kinda woozy."
58185,238,30,168000,Homer Simpson,Springfield Civic Auditorium,"Oh, why won't anyone give me an award?"
58186,238,31,171000,Lisa Simpson,Springfield Civic Auditorium,You won a Grammy.
58187,238,32,172000,Homer Simpson,Springfield Civic Auditorium,I mean an award that's worth winning.
58188,238,33,186000,Britney Spears,Springfield Civic Auditorium,"You know, Kent, in today's youth-obsessed culture, we sometimes forget that older people are still alive."
58189,238,34,191000,Grampa Simpson,Springfield Civic Auditorium,I told ya!
58190,238,35,193000,SEAT FILLER,Springfield Civic Auditorium,Sor-ree.
58191,238,36,196000,Kent Brockman,Springfield Civic Auditorium,"And that's why our final award honors a man who's lived in Springfield for a hundred and eight years: our oldest resident, Cornelius Chapman."
58192,238,37,207000,Britney Spears,Springfield Civic Auditorium,Cornelius Chapman built the first log cabin in Springfield and introduced the tooth brush to our fair city.
58193,238,38,217000,Kent Brockman,Springfield Civic Auditorium,"For years he was Springfield's only basketball player, but he still managed to entertain the crowd."
58194,238,39,223000,Britney Spears,Springfield Civic Auditorium,In the market crash of 1929 he helped people jump out of windows to avoid disgrace.
58195,238,40,228000,Chapman,Springfield Civic Auditorium,"You're doing the right thing... oh, oh out you go... my, you're a big one... no, no, no turning back now..."
58196,238,41,235000,Moe Szyslak,Springfield Civic Auditorium,Off a tall building. That's a great way to do it!
58197,238,42,238000,Kent Brockman,Springfield Civic Auditorium,And in 1935 our honoree took a bullet for Huey Long.
58198,238,43,244000,Chapman,Springfield Civic Auditorium,Noooo!
58199,238,44,247000,Britney Spears,Springfield Civic Auditorium,"And now, Springfield's oldest citizen, he is, like, totally venerable: Cornelius Chapman!"
58200,238,45,259000,Kent Brockman,Springfield Civic Auditorium,"Well, I guess we should have expected that."
58201,238,46,264000,Kent Brockman,Springfield Civic Auditorium,"Well, this award has to go to somebody. Would everyone who is sixty or older please stand up?"
58202,238,47,272000,Kent Brockman,Springfield Civic Auditorium,Over eighty?
58203,238,48,274000,Kent Brockman,Springfield Civic Auditorium,Ninety?
58204,238,49,276000,Kent Brockman,Springfield Civic Auditorium,One hundred years old?
58205,238,50,281000,Marge Simpson,Springfield Civic Auditorium,"Homer, sit down."
58206,238,51,282000,Homer Simpson,Springfield Civic Auditorium,"What's that, sonny?"
58208,238,53,290000,C. Montgomery Burns,Springfield Civic Auditorium,Huh... This is all so sudden...
58209,238,54,292000,C. Montgomery Burns,Springfield Civic Auditorium,"Don't give me that kiss of death, you black widow!"
58210,238,55,297000,Kent Brockman,Springfield Civic Auditorium,"Boy, he didn't want to let go of that."
58211,238,56,301000,C. Montgomery Burns,Springfield Civic Auditorium,"Oh, okay... let's see... I don't have a speech prepared, but uh, abra-cadaver..."
58212,238,57,308000,C. Montgomery Burns,Springfield Civic Auditorium,"""Thank you all so much. I love Springfield, from the cuddliest infant to th... ... puppies... patriotism... bluebirds..."" I'm not reading this drivel. This speech is over."
58213,238,58,329000,Homer Simpson,Springfield Civic Auditorium,"Well, that was a great night for us all."
58214,238,59,332000,Marge Simpson,Springfield Civic Auditorium,"That's not an award, that's part of the set."
58215,238,60,335000,Homer Simpson,Springfield Civic Auditorium,Nothing you can say will diminish this honor.
58217,238,62,344000,C. Montgomery Burns,Springfield Nuclear Power Plant,"Now that I'm the town's oldest man, I'm starting to realize I'm not a young man anymore. I'll have to start taking better care of myself. You know, I haven't had a medicino checkup in ages."
58218,238,63,354000,Waylon Smithers,Springfield Nuclear Power Plant,"Sir, you deserve the finest doctors in the world. I'm taking you to the Mayo Clinic in Minnesota."
58219,238,64,358000,C. Montgomery Burns,Springfield Nuclear Power Plant,Very well.
58220,238,65,358000,C. Montgomery Burns,Springfield Nuclear Power Plant,But I'll need someone to watch my house. Who's that fellow who always screws up and creates havoc?
58221,238,66,365000,Waylon Smithers,Springfield Nuclear Power Plant,"Homer Simpson, sir."
58222,238,67,368000,C. Montgomery Burns,Springfield Nuclear Power Plant,"Yes. The way I figure it, he's due for a good performance."
58224,238,69,374000,C. Montgomery Burns,Burns Manor,"Now if the house catches fire, I want you to call this number."
58225,238,70,378000,Marge Simpson,Burns Manor,Uh-huh. The Fire Department.
