,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
50281,213,1,86000,Kent Brockman,Mr. Burns' Casino,"This is Kent Brockman live at the Monty Burns Casino. Moments from now, the house that social security checks built will be demolished to make way for a casino-themed family hotel."
50282,213,2,97000,Waylon Smithers,Mr. Burns' Casino,"This must be heartbreaking for you, sir."
50283,213,3,99000,C. Montgomery Burns,Mr. Burns' Casino,"I'm just thinking of my employees -- all the card sharps, bottom dealers, and shills. Where will they go?"
50284,213,4,107000,Waylon Smithers,Mr. Burns' Casino,"They're managing your chain of nursing homes, sir."
50285,213,5,109000,C. Montgomery Burns,Mr. Burns' Casino,Excellent.
50286,213,6,110000,Kent Brockman,Mr. Burns' Casino,"Gone are such headliners as ""Little Timmy and the Shebangs,"" ""The Shebangs,"" and ""The New Shebangs featuring Big Timmy."""
50287,213,7,110000,Marge Simpson,Mr. Burns' Casino,"Remember how excited we were when this place opened? Then a week later, we just forgot about it."
50288,213,8,123000,Lisa Simpson,Mr. Burns' Casino,I'm surprised they bothered to move it when they moved the town.
50289,213,9,125000,Homer Simpson,Mr. Burns' Casino,"Oh, I can explain that. You see..."
50290,213,10,127000,Demolition Foreman,Mr. Burns' Casino,Five... four... three...two..
50291,213,11,131000,Bart Simpson,Mr. Burns' Casino,All right! Here comes the implosion!
50292,213,12,134000,Workman,Mr. Burns' Casino,Implosion? But I thought you said...
50293,213,13,138000,Don Rickles,Mr. Burns' Casino,Hockey puuuuucks...
50294,213,14,141000,Homer Simpson,Mr. Burns' Casino,"Don Rickles zinged you, Marge."
50295,213,15,146000,Marge Simpson,Mr. Burns' Casino,Dust!!!
50296,213,16,150000,Homer Simpson,Mr. Burns' Casino,"Eat my dust, dust!"
50298,213,18,154000,Lisa Simpson,Mr. Burns' Casino,"Dad, we hit Don Rickles!"
50299,213,19,157000,Don Rickles,Mr. Burns' Casino,"I'm okay. But the Puerto Rican guy's trying to steal your hubcaps! Just kiddin'. ""I'm a nice guy..."""
50301,213,21,168000,Marge Simpson,Simpson Car,We'd better stop and get the car washed.
50302,213,22,170000,Homer Simpson,Simpson Car,"Aaah, what's the rush? Might rain next week."
50303,213,23,173000,Lenny Leonard,Simpson Car,"Hey, Homer. Car's kinda dirty."
50304,213,24,176000,Homer Simpson,Simpson Car,Really? You think I should get it washed?
