,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
92698,358,2,51000,Marge Simpson,Simpson Home,Homer! Do something about the noise!
92702,358,6,66000,Ned Flanders,Evergreen Terrace,It's seven a.m. What are they cock-a-doodily-doin'?
92703,358,7,70000,Homer Simpson,Evergreen Terrace,"Flanders, I can't listen to your crap before my coffee."
92704,358,8,73000,Ned Flanders,Evergreen Terrace,"Okily-dokily, here's some French roast, now I'll go make toast."
92705,358,9,78000,Homer Simpson,Evergreen Terrace,Stupid best friend Flanders.
92706,358,10,81000,Bart Simpson,Evergreen Terrace,A stamp museum?
92707,358,11,84000,Homer Simpson,Evergreen Terrace,Stamps? Those are for snail mail! Stamps rule! I mean suck!
92708,358,12,92000,Marge Simpson,Evergreen Terrace,"Well, they just can't start building in our neighborhood without asking us. What ever happened to ""please"" and ""thank you""?"
92709,358,13,98000,Homer Simpson,Evergreen Terrace,"I think they killed each other. You know, one of those murder-suicide deals."
92711,358,15,103000,Marge Simpson,Construction Site,We have to stop all this construction. The noise is jiggling my grapes to the bottom of the Jell-o.
92712,358,16,110000,Homer Simpson,Construction Site,What man would want this now?!
92713,358,17,114000,Homer Simpson,Construction Site,Two four six eight! I hate stamps! They aren't great!
92714,358,18,121000,Homer Simpson,Construction Site,"Okay, how about this? Seven, four three one... oh wait, that's my pin number. Everyone forget that."
92715,358,19,136000,Bart Simpson,Construction Site,Again! Again!
92716,358,20,142000,Bart Simpson,Construction Site,Again!
92717,358,21,145000,Bart Simpson,Construction Site,Again!
92718,358,22,145000,Bart Simpson,Construction Site,That's enough.
92719,358,23,160000,Truck Driver,Construction Site,"""Come home from Iraq,"" my wife says. ""Fallujah's too dangerous,"" my wife says."
92720,358,24,170000,Workers,Construction Site,Oh yeah! / Shake it baby!
92722,358,26,177000,Lenny Leonard,Simpson Home,"All right, Homer! You beat those stamp Nazis with good old-fashioned American complaining."
92723,358,27,184000,Carl Carlson,Simpson Home,"Homer, if it weren't for you, we'd be at the mercy of weekend philatelists."
92724,358,28,192000,Lenny Leonard,Simpson Home,"Why didn't you just say ""stamp collectors""?"
92725,358,29,194000,Carl Carlson,Simpson Home,I'm tired of dumbing myself down for you.
92726,358,30,196000,Kent Brockman,Simpson Home,"The Postal Service is sending a change of address card... to itself. The stamp museum will now be built on the site of the Springfield Cemetery. The cemetery will be moved right here, next to the Simpsons."
92727,358,31,207000,Marge Simpson,Simpson Home,Instead of a stamp museum we'll be next door to a graveyard?!
92728,358,32,212000,Homer Simpson,Simpson Home,"Look at the bright side, Marge. When I die, you can mourn me from the bathroom. That's multi-tasking."
92729,358,36,221000,Marge Simpson,Simpson Home,"This is a little too spooky for me. I don't even like watching ""The Count"" on Sesame Street."
92730,358,37,227000,Vampire Puppet,Simpson Home,"One coconut, two coconuts, three coconuts..."
92731,358,38,232000,Marge Simpson,Simpson Home,Go back to your own country!
92734,358,41,260000,Lisa Simpson,Simpson Home,This stinks -- my room is the only one that faces that cemetery!
92735,358,42,263000,Bart Simpson,Simpson Home,"Then the zombies will eat you first, and you won't have to watch 'em eat us."
92736,358,43,267000,Lisa Simpson,Simpson Home,Thanks for making me feel better.
92737,358,44,268000,Bart Simpson,Simpson Home,"Well, thanks for making me feel better, knowing that your screams when the zombies chomp your brains will warn me so I can get away."
92738,358,45,273000,Lisa Simpson,Simpson Home,There's no such thing as zombies!
92739,358,46,276000,Bart Simpson,Simpson Home,"Oh, glad to hear you say that -- because the person who doesn't believe in zombies is always the first to get feasted upon."
92740,358,47,285000,Lisa Simpson,Simpson Home,Stop scaring me!
92741,358,48,290000,Lisa Simpson,Simpson Home,"Bart, don't you have homework to do?"
92742,358,49,292000,Bart Simpson,Simpson Home,"Yeah, and I could really use your help."
92743,358,50,301000,Lisa Simpson,Simpson Home,"I believe in science and reality, not ghosts and monsters!"
92746,358,53,317000,Lisa Simpson,Simpson Home,Can I sleep with you guys tonight?
92747,358,54,319000,Marge Simpson,Simpson Home,"Oh sure you can, sweetie. Just don't make a habit of it."
92748,358,55,323000,Homer Simpson,Simpson Home,"Okay, just let me clear some space."
92749,358,56,332000,Marge Simpson,Simpson Home,So that's why I've been smelling margaritas at three a.m.
92750,358,57,337000,Homer Simpson,Simpson Home,"Hey, I love waking up drunk in the morning."
92752,358,59,351000,Marge Simpson,Simpson Home,"Lisa, honey. I know last night was tough, but all our kids sleep by themselves. We don't even hear Maggie cry at night anymore!"
92753,358,60,359000,Marge Simpson,Simpson Home,"Oh, wait a minute. There's no batteries in this thing."
92754,358,61,363000,Homer Simpson,Simpson Home,"I, uh, needed them for my remote control helicopter."
92755,358,62,366000,Marge Simpson,Simpson Home,"Tonight I want you to really try to sleep in your own bed, because... Homer, stop that!"
92756,358,63,373000,Homer Simpson,Simpson Home,There's a little plastic man in your hair and I'm trying to rescue him.
92757,358,64,378000,Homer Simpson,Simpson Home,No soldier left behind.
92759,358,65,380000,Marge Simpson,Simpson Home,"Homer, can you help me out here?"
92760,358,66,384000,Homer Simpson,Simpson Home,"Lisa, honey, if you sleep in your own bed tomorrow, we'll do something special, just for you."
92761,358,67,391000,Lisa Simpson,Simpson Home,"Well, I heard they finished the stamp museum. That could be fun."
92764,358,70,397000,Homer Simpson,Car,I can't believe it took us forty minutes to get here. Why can't they build a stamp museum closer to our house?
92765,358,71,404000,Lisa Simpson,Car,"Dad, you fought tooth and nail to get it away from our house."
92766,358,72,407000,Homer Simpson,Car,"Lisa, when you've sustained as many blows to the head as I have, consistency is something, something that, something I love you, Bart."
92767,358,73,420000,Marge Simpson,Car,Isn't this Lenny's house?
92769,358,75,423000,Lenny Leonard,LENNY'S FRONT LAWN,"Hey, Simpsons! That'll be forty bucks!"
92770,358,76,425000,Homer Simpson,LENNY'S FRONT LAWN,I thought it was twenty.
92771,358,77,427000,Lenny Leonard,LENNY'S FRONT LAWN,"Yeah, that's per axle. Park over there in Carl Four. No early outs!"
92772,358,78,432000,Homer Simpson,LENNY'S FRONT LAWN,I can't believe you're making money off this!
92773,358,79,434000,Lenny Leonard,LENNY'S FRONT LAWN,"Oh, yeah. Living next to the Stamp Museum is making me a mint. I bought a diamond for my bellybutton!"
92774,358,80,441000,Lenny Leonard,LENNY'S FRONT LAWN,You guys need water?
92775,358,81,445000,Homer Simpson,LENNY'S FRONT LAWN,No one's gonna pay a buck to drink water from your hose --
92776,358,82,449000,Bart Simpson,LENNY'S FRONT LAWN,"Pay the man, Homer."
92778,358,84,455000,Lisa Simpson,STAMP MUSEUM,"Wow, look at all these worthy Americans..."
92779,358,85,461000,Frederick Ives Hologram,STAMP MUSEUM,My name is Frederick Ives. I invented the halftone printing process.
92780,358,86,469000,Katherine Blodgett Hologram,STAMP MUSEUM,"Thanks to me, Katherine Blodgett, we have non-reflecting glass."
92781,358,87,469000,Homer Simpson,STAMP MUSEUM,Butter face.
92782,358,88,478000,Alexander Graham Bell Hologram,STAMP MUSEUM,"And I'm Alexander Graham Bell, inventor of the telephone."
92783,358,89,481000,Elisha Gray Hologram,STAMP MUSEUM,"You stole it from me, Elisha Gray!"
92784,358,90,484000,Alexander Graham Bell Hologram,STAMP MUSEUM,"Read the patent number, bitch!"
92786,358,92,488000,Lisa Simpson,Museum,"""The Land of the Wild Beasts?"" That's the first book I read all the way through."
92787,358,93,492000,Bart Simpson,Museum,You read a book all the way through? Why?
92789,358,94,496000,Museum Head,Museum,Milton Burkhart's work has touched on every genre from books to films... to advertising!
92790,358,95,502000,Bart Simpson,Museum,"All right, commercials!"
92792,358,97,504000,Narrator,Child's Bedroom,"Once upon a time, a bad boy was sent to bed without any dinner."
92793,358,98,510000,Narrator,Child's Bedroom,But then something magical happened...
92795,358,100,512000,Boy,JUNGLE,Is this the Land of the Wild Beasts?
92796,358,101,517000,SHADOWY CREATURE,JUNGLE,"No, this is the Land of the Wild Feasts... The Hillside Wrangler Steakhouse!"
92797,358,102,524000,SHADOWY CREATURE,JUNGLE,I'm $4.99 steak!
92798,358,103,527000,Plant Monster,JUNGLE,I'm all-you-can-eat salad bar!
92799,358,104,529000,Pane Of Glass,JUNGLE,"Yo, I'm Sneeze Guard. Put it on the glass, dogs!"
92800,358,105,536000,Shrimp Monster,JUNGLE,And I'm jumbo shrimp! Maximum two servings!
92801,358,106,541000,Homer Simpson,JUNGLE,That's bull man.
92802,358,107,548000,Boy,JUNGLE,"I love you, Hillside Wrangler!"
92803,358,108,553000,Museum Head,JUNGLE,"Tell us, Mr. Burkhart, what led you to the magical world of children's books?"
92804,358,109,558000,Milton Burkhart,JUNGLE,I wanted to be a children's book illustrator ever since Playboy wouldn't publish my cartoons because they were too filthy.
92806,358,111,578000,Lisa Simpson,Simpson Home,Groundskeeper Willie?
92807,358,112,579000,Gravedigger Billy,Simpson Home,"No, I'm his cousin, Gravedigger Billy. I've been diggin' graves for thirty years and I've never buried anyone alive. If I did, they'd ring this bell."
92808,358,113,591000,Gravedigger Billy,Simpson Home,"Oh, that's just the wind!"
92809,358,114,595000,Gravedigger Billy,Simpson Home,"Oh, that's just a tree branch! With a nice watch on it!"
92812,358,117,611000,Marge Simpson,Simpson Home,What a lousy party.
92813,358,118,613000,Marge Simpson,Simpson Home,"I don't care what Apu was in a past life. In this life, he's a blabbermouth!"
92814,358,119,618000,Homer Simpson,Simpson Home,"Oh, and that Dr. Hibbert was so boring... ""Homer, we've got to get that lump checked out... Homer, we must discuss your test results... Homer, we've got to find you a donor..."" blah, blah, blah, blah, blah, blah..."
92815,358,120,630000,Lisa Simpson,Simpson Home,I thought those people were your friends.
92816,358,121,634000,Marge Simpson,Simpson Home,Look who's sleeping in our bed again.
92817,358,122,638000,Lisa Simpson,Simpson Home,I didn't know grownups said bad things about other grownups.
92819,358,123,641000,Homer Simpson,Simpson Home,"You see, sweetie, when a mommy and a daddy are married for years and have nothing new to talk about, they bad-mouth their closest friends."
92820,358,124,649000,Lisa Simpson,Simpson Home,But I thought it was wrong to talk about people behind their backs.
92821,358,125,652000,Marge Simpson,Simpson Home,"I spy with my little eye, a girl who's not sleeping in her room like she promised."
92822,358,126,657000,Lisa Simpson,Simpson Home,I know. I'm sorry.
92823,358,127,659000,Homer Simpson,Simpson Home,"Oh, and I spy with my little eye something with four legs that can't run."
92824,358,128,664000,Marge Simpson,Simpson Home,"Homer, we're not really playing."
92826,358,130,666000,Lisa Simpson,Simpson Home,Is it the chair?
92827,358,131,668000,Homer Simpson,Simpson Home,"Exactly. Now, what has two ears but can't hear?"
92828,358,132,671000,Lisa Simpson,Simpson Home,Grampa?
92829,358,133,671000,Homer Simpson,Simpson Home,"Tragically, yes."
92830,358,134,673000,Marge Simpson,Simpson Home,What if we show Lisa we can sleep in her room without being frightened? Hm?
92831,358,135,679000,Homer Simpson,Simpson Home,"Okay, Marge. But don't be surprised if a snuggle monster shows up."
92832,358,136,685000,Marge Simpson,Simpson Home,"Well, I hope he's accompanied by the ""How was your day"" monster, and the ""Foot rub"" monster and the let me just..."
92833,358,137,685000,Homer Simpson,Simpson Home,"Don't worry, he's not showin' up."
92835,358,139,703000,Homer Simpson,Simpson Home,"Boy, Lisa's room really is scary."
92836,358,140,708000,Gravedigger Billy,Simpson Home,"Now Willie, the pot of gold I saw is right down there."
92837,358,141,713000,Groundskeeper Willie,Simpson Home,"All I see is an empty grave. Why don't you fill it, ya lazy bastard?"
92838,358,142,718000,Homer Simpson,Simpson Home,"Finally, back in the only safe bedroom in the house."
92839,358,143,721000,Lisa Simpson,Simpson Home,What about Bart's bedroom?
92840,358,144,723000,Homer Simpson,Simpson Home,You know that racecar bed I made him?
92841,358,145,725000,Lisa Simpson,Simpson Home,Yeah.
92842,358,146,725000,Homer Simpson,Simpson Home,The brakes are shot.
92843,358,147,727000,Bart Simpson,Simpson Home,Ow. Ow. Ow. Ow. Ow. Ow.
92844,358,148,733000,Marge Simpson,Simpson Home,"Lisa, honey. Any chance you can stop reading soon?"
92845,358,149,738000,Lisa Simpson,Simpson Home,"Okay, I'll watch TV."
92847,358,151,741000,TV Announcer,Simpson Home,"Now, RerunLand takes you back to nineteen sixty-five with Bonanza."
92848,358,152,746000,Cowboy In Black,Simpson Home,"See here, Cartwright. Your boys have been eatin' my apples."
92849,358,153,750000,Ben Cartwright,Simpson Home,That doesn't sound like my boys. I'll thank you to keep a civil tongue!
92788,358,154,760000,Marge Simpson,Simpson Home,"Lisa, do you really want to watch this?"
92850,358,155,764000,Lisa Simpson,Simpson Home,"Mom, I think there's a danger this time they might lose the Ponderosa!"
92851,358,156,768000,Bart Simpson,Simpson Home,Ow.
92852,358,157,769000,Homer Simpson,Simpson Home,"Learn to drive, boy!"
92853,358,158,773000,Marge Simpson,Simpson Home,We need professional help.
92856,358,161,782000,Child Therapist,Psychiatrist's Office,"As a young child, did Lisa receive a lot of nurturing?"
92857,358,162,785000,Marge Simpson,Psychiatrist's Office,"Frankly, no. Lisa kind of took care of herself. Our oldest, Bart, was such a handful."
92858,358,163,792000,Child Therapist,Psychiatrist's Office,Did you bring those home movies of your daughter I asked for?
92859,358,164,795000,Homer Simpson,Psychiatrist's Office,Uh... this is all I could find.
92860,358,165,802000,Homer Simpson,Psychiatrist's Office,Why you very little...!
92862,358,167,806000,Marge Simpson,Psychiatrist's Office,"Homer, stop that!"
92864,358,169,813000,Child Therapist,Psychiatrist's Office,Who was filming that scene?
