,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
70928,280,1,106000,Helicopter Cop,Rural Road,"Give up, Mr. Simpson. We know you have the Olympic torch!"
70930,280,3,109000,Marge Simpson,Simpson Car,"For God's sake, Homer. Give them back their flame!"
70931,280,4,112000,Homer Simpson,Simpson Car,No. The Olympics have preempted my favorite shows for the last time!
70932,280,5,116000,Bart Simpson,Simpson Car,You can always find your favorite shows next month.
70933,280,6,118000,Homer Simpson,Simpson Car,You wait 'til next month! You wait 'til next month!
70934,280,7,121000,Marge Simpson,Simpson Car,Every four years.
70937,280,10,127000,Helicopter Cop,Helicopter,We've recovered the flame.
70938,280,11,130000,Pilot,Helicopter,It's beautiful.
70941,280,14,137000,Pilot,BANGED-UP HELICOPTER,Are you okay?
70942,280,15,139000,Helicopter Cop,BANGED-UP HELICOPTER,"Yeah, I'm fine."
70943,280,16,141000,Helicopter Cop,BANGED-UP HELICOPTER,Nooooo!
70945,280,18,149000,Homer Simpson,Simpson Car,I'm bored. Heyyy... a fair!
70946,280,19,154000,Lisa Simpson,Simpson Car,"""Springfield Preparatory School?!"" Dad, you told me there were no private schools in Springfield!"
70947,280,20,160000,Homer Simpson,Simpson Car,But knowing about it would make you want to go here.
70948,280,21,162000,Headmaster,Simpson Car,"Hello, and thank you for coming to our fund-raiser. I'm Headmaster St. John Van Hookstratten."
70949,280,22,168000,Homer Simpson,Simpson Car,"Ten-four, princess. Is that your beer tent?"
70950,280,23,170000,Homer Simpson,Simpson Car,Ow!
70951,280,24,171000,Headmaster,Simpson Car,Monkeys point.
70952,280,25,173000,Homer Simpson,Simpson Car,Monkeys cry.
70880,280,27,179000,Marge Simpson,PRIVATE SCHOOL GROUNDS,This campus is so lush and verdant.
70953,280,28,182000,Headmaster's Wife,PRIVATE SCHOOL GROUNDS,"Yes, you probably recognize it from the film ""Calling All Coeds""."
70954,280,29,187000,Marge Simpson,PRIVATE SCHOOL GROUNDS,"Ohhh, is that where Boozer drank the pee?"
70955,280,30,190000,Headmaster's Wife,PRIVATE SCHOOL GROUNDS,It's one of the places.
70957,280,32,192000,Homer Simpson,FAIR,Wee! Wee! Wee! Wee!
70958,280,33,198000,Homer Simpson,FAIR,Sorry.
70959,280,34,201000,Lisa Simpson,FAIR,This school has everything.
70960,280,35,203000,Seymour Skinner,FAIR,I know. Doesn't it just honk you off?
70961,280,36,207000,Lisa Simpson,FAIR,Their periodic table has two hundred and fifty elements!
70962,280,37,211000,Seymour Skinner,FAIR,And our school board's cut us back to sixteen! All of them lanthanides.
70963,280,38,215000,Lisa Simpson,FAIR,"You know, we could get equipment like this through a bond issue."
70964,280,39,218000,Seymour Skinner,FAIR,Hmf. Here's your bond issue.
70965,280,40,223000,Seymour Skinner,FAIR,Quick. Take these.
70966,280,41,225000,Lisa Simpson,FAIR,"Principal Skinner, you're just stealing."
70967,280,42,226000,Seymour Skinner,FAIR,Welcome to Dick Cheney's America.
70969,280,44,230000,Marge Simpson,PRIVATE SCHOOL GROUNDS,"Mmmm. All this food is so frou-frou! Ooo, Faberge egg salad."
