,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
63926,257,2,89000,Homer Simpson,Springfield Convention Center,Animation is so great. It's way better than... whatever the alternative is.
63927,257,3,95000,Marge Simpson,Springfield Convention Center,"Seems like animated shows are everywhere. Or were, last year."
63928,257,4,99000,Bart Simpson,Springfield Convention Center,"Cool, Japanimation."
63929,257,5,109000,Super-criminal,Springfield Convention Center,"Electro-web, deploy!"
63931,257,7,114000,Super-criminal,Springfield Convention Center,Now I control the Roboverse!!!
63932,257,8,118000,Female Warrior,Springfield Convention Center,"Your laugh is incorrect, Meganaut! Activate Prawn Power!"
63933,257,10,140000,Bart Simpson,Springfield Convention Center,"Man, that Princess Tempura is one heck of a Transformazoid."
63934,257,11,144000,Lisa Simpson,Springfield Convention Center,"Wait, I'm confused. Why was a wolf shooting a web?"
63935,257,12,148000,Bart Simpson,Springfield Convention Center,Cartoons don't have to make sense.
63936,257,13,150000,Ozmodiar,Springfield Convention Center,"He's right, you know."
63937,257,14,152000,Rod Flanders,Springfield Convention Center,"Daddy, are you sure it's okay for us to watch cartoons?"
63938,257,15,155000,Ned Flanders,Springfield Convention Center,"Mmm-hmm. This one's fine and dandy, Roddy. It's approved by a council of Presbylutheran ministers."
63939,257,16,164000,Dog,Springfield Convention Center,"Whatcha makin' there, Gravy?"
63940,257,17,168000,Boy,Springfield Convention Center,"It's a pipe bomb, Jobriath. For to blow up Planned Parenthood."
63941,257,18,172000,Dog,Springfield Convention Center,"I don't know, Gravy..."
63942,257,19,174000,Boy,Springfield Convention Center,I'm sick of your lack of faith!
63943,257,20,181000,Dog,Springfield Convention Center,But Gravy...
63946,257,23,187000,A.D.R. Sessions,CONVENTION HALL,"And then I created the voice of Yellow-Bellied Yak: All I need is some courage. Courage, I tell ya."
63947,257,24,194000,Lisa Simpson,CONVENTION HALL,"Excuse me, but isn't that voice very similar to the Cowardly Lion?"
63948,257,25,198000,Comic Book Guy,CONVENTION HALL,"Also, sir, your Loudmouth Leopard is a rip-off of Jackie Gleason..."
63949,257,26,203000,A.D.R. Sessions,CONVENTION HALL,Hamina hamina hamina hamina hamina...
63950,257,27,205000,Professor Jonathan Frink,CONVENTION HALL,"...and Klutzy Kat sounds exactly like Jerry Lewis, with the stealing and the lawsuit and oh nice judge, don't hurt a person!"
63953,257,30,229000,Director,Springfield Convention Center,And cut!
63954,257,31,231000,SMOOTH ANNOUNCER,Springfield Convention Center,"After a tough day on the set, how do Itchy and Scratchy relax?"
63955,257,32,236000,Itchy,Springfield Convention Center,With Laramie extra-tar cigarettes!
63956,257,33,238000,Butler,Springfield Convention Center,"Here's your smokes, Mister Itchy."
63957,257,34,240000,Itchy,Springfield Convention Center,"Thank you, Louie."
63958,257,35,249000,Scratchy,Springfield Convention Center,Mmm-hmm. And now there's more nico-glycerol.
63959,257,36,254000,Butler,Springfield Convention Center,I don't know what's in 'em. I just know I can't stop smokin' 'em.
63961,257,38,265000,Homer Simpson,Springfield Convention Center,"Wait a minute, was that cat making out with that mouse? 'Cause if they were..."
63962,257,39,273000,Company Spokesman,Springfield Convention Center,"Folks, you're about to witness the exciting new process of motion-capture animation."
63897,257,40,280000,Company Spokesman,Springfield Convention Center,"Now, we'll need a volunt--"
63963,257,41,282000,Homer Simpson,Springfield Convention Center,Pick me! Pick me!
63964,257,42,285000,Female Technician,Springfield Convention Center,"Now, when we activate the suite, our furry friend will copy you exactly."
63965,257,43,291000,Homer Simpson,Springfield Convention Center,I'M A LITTLE TEAPOT / SHORT AND STOUT / HERE IS MY HANDLE / HERE IS MY SPOUT.
63966,257,44,304000,Cartoon Dog,Springfield Convention Center,Uh... lemme see... I'll make him an offer he can't refuse. And that's the truth.
63967,257,45,316000,Bart Simpson,Springfield Convention Center,That dog's a riot.
63968,257,46,319000,Cartoon Dog,Springfield Convention Center,Thank you! Don't spay or neuter your pets! Good night!
63969,257,47,328000,Cartoon Dog,Springfield Convention Center,Zipper released.
