,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
94305,364,1,31000,Edna Krabappel-Flanders,Springfield Elementary School,"Children, we have a special treat today. Willie?"
94306,364,2,45000,Kids,Springfield Elementary School,Yay!
94310,364,6,45000,Female Announcer,Springfield Elementary School,"Welcome to ""Diversity Tales."""
94312,364,8,50000,Groundskeeper Willie,Springfield Elementary School,Enjoy your multicultural hooey.
94313,364,9,55000,Female Announcer,Springfield Elementary School,It was the Feast of the Sea Lion Who Would Not Share.
94314,364,10,58000,Kolani,Springfield Elementary School,"Come, brother Titi, let us collect cha-cha sticks."
94315,364,11,61000,Titi,Springfield Elementary School,I will make a headdress for the wedding of Earth Turtle and Moon Mongoose.
94316,364,12,65000,Nene Bird,Springfield Elementary School,You don't need a headdress. Your most beautiful costume is your self-esteem.
94317,364,13,70000,Female Announcer,Springfield Elementary School,Pause here to discuss tolerance.
94318,364,14,74000,Nelson Muntz,Springfield Elementary School,What is this crap?
94319,364,15,76000,Bart Simpson,Springfield Elementary School,"This is worse than ""Wheelchair-nocchio."""
94320,364,16,76000,Edna Krabappel-Flanders,Springfield Elementary School,"Yeah well, if you don't like the movie, feel free to stare out the window. Ha!"
94322,364,18,84000,Bart Simpson,STREET NEXT TO SPRINGFIELD ELEMENTARY,"Hey Cryptkeeper, I like your Dodge Scare-a-van."
94324,364,20,89000,C. Montgomery Burns,STREET NEXT TO SPRINGFIELD ELEMENTARY,How dare you mock my mobile-a-mobile? It was the first car to outrun a man.
94325,364,21,94000,Nelson Muntz,STREET NEXT TO SPRINGFIELD ELEMENTARY,A caveman!
94327,364,23,98000,Nelson Muntz,STREET NEXT TO SPRINGFIELD ELEMENTARY,I thought of that 'cause I slept in a cave last night.
94328,364,24,101000,C. Montgomery Burns,STREET NEXT TO SPRINGFIELD ELEMENTARY,"Of all the... I will not be lampooned by school children. Kill them, Smithers."
94329,364,25,107000,Waylon Smithers,STREET NEXT TO SPRINGFIELD ELEMENTARY,"Uh, you could just buy a new car, sir."
94330,364,26,109000,C. Montgomery Burns,STREET NEXT TO SPRINGFIELD ELEMENTARY,Well... whatever's easier.
94331,364,27,110000,Martin Prince,STREET NEXT TO SPRINGFIELD ELEMENTARY,A new car? May I suggest an Oldsmobile?
94332,364,28,116000,Nelson Muntz,STREET NEXT TO SPRINGFIELD ELEMENTARY,Mr. Burns sucks!
94334,364,30,120000,C. Montgomery Burns,STREET NEXT TO SPRINGFIELD ELEMENTARY,I won't forget who mocked me! I'm taking your picture!
94335,364,31,124000,C. Montgomery Burns,STREET NEXT TO SPRINGFIELD ELEMENTARY,"Now, hold perfectly still for seventy-eight minutes..."
94338,364,34,133000,Homer Simpson,Homer's Workstation,"BOMP, BOMP, BOMP, BOMP..."
