,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
52170,219,1,85000,Radio Announcer,Springfield Nuclear Power Plant,"Okay, FDR is in the White House, an ice cream cone costs a nickel, and a hot new tune by Benny Goodman is hitting the charts. The year is 1939."
52171,219,2,97000,Homer Simpson,Springfield Nuclear Power Plant,"19-- 1939?! Oh my God, I've gone back in time!"
52172,219,3,102000,Homer Simpson,Springfield Nuclear Power Plant,I've got to warn everybody about Hitler! And get to the ice cream store!
52173,219,4,106000,Lenny Leonard,Springfield Nuclear Power Plant,"Heya, Homer, what's all the hubbub?"
52174,219,5,108000,Carl Carlson,Springfield Nuclear Power Plant,Let me guess. You travel back in time again?
52175,219,6,110000,Homer Simpson,Springfield Nuclear Power Plant,Shut up! You haven't even been born yet.
52176,219,7,112000,Lenny Leonard,Springfield Nuclear Power Plant,"Easy, Homer. I'll bring you back."
52177,219,8,119000,Homer Simpson,Springfield Nuclear Power Plant,"Oh boy, am I glad to see you guys."
52178,219,9,122000,Marty,Springfield Nuclear Power Plant,"That was Men Without Hats. Or as they're known today, Men Without Jobs."
52179,219,10,129000,Bill,Springfield Nuclear Power Plant,"Don't go there, Marty!"
52180,219,11,130000,Marty,Springfield Nuclear Power Plant,I'm not going anywhere. I'm staying right here at P.J. O'Harrigan's!
52184,219,13,134000,Bill,P.J. O'HARRIGAN'S,"We're broadcasting live from P.J. O'H.'s, and this place makes ""Animal House"" look like ""Terms of Endearment""."
52185,219,14,139000,Marty,P.J. O'HARRIGAN'S,"We're kickin' off our thirty-fifth consecutive happy hour, with no end in sight, so come on down!"
52187,219,16,145000,Lenny Leonard,Springfield Nuclear Power Plant,"Man, that sounds like a swingin' shindig."
52188,219,17,148000,Carl Carlson,Springfield Nuclear Power Plant,"Yeah, too bad we gotta work, huh, Homer? Homer?"
52189,219,18,151000,Homer Simpson,Springfield Nuclear Power Plant,Woo hoo! Let's party!
52191,219,20,153000,Marge Simpson,Simpson Home,"Wake up, Homer."
52193,219,22,156000,Marge Simpson,Simpson Home,"C'mon, move your butt! You're blocking traffic!"
52194,219,23,161000,Homer Simpson,Simpson Home,That's no way to address Sir Drinks-A-Lot.
52195,219,24,165000,Marge Simpson,Simpson Home,"Come on, let's get you inside and scrape the gum out of your hair."
52196,219,25,169000,Homer Simpson,Simpson Home,Okay.
52197,219,26,170000,Homer Simpson,Simpson Home,"Hey, Marge, what's your favorite radio station?"
52198,219,27,177000,Homer Simpson,Simpson Home,"Well, Marge?"
52199,219,28,178000,Marge Simpson,Simpson Home,What?
52200,219,29,179000,Homer Simpson,Simpson Home,What's your favorite radio station?
52201,219,30,181000,Lisa Simpson,Simpson Home,"Okay, Dad, we're ready."
52202,219,31,183000,Homer Simpson,Simpson Home,"Hey, that's super! See you later."
52203,219,32,186000,Lisa Simpson,Simpson Home,Dad! Don't you remember? It's our special Saturday.
52204,219,33,190000,Marge Simpson,Simpson Home,You agreed to spend one Saturday a month doing something with the kids.
52206,219,35,195000,Bart Simpson,Simpson Home,"Oh, quit complaining. It's half the work of the divorced dad."
52207,219,36,198000,Homer Simpson,Simpson Home,"Yeah, but it's twice as much as a deadbeat dad."
52208,219,37,202000,Marge Simpson,Simpson Home,Homer...
52209,219,38,203000,Homer Simpson,Simpson Home,They know I'm kidding.
52210,219,39,207000,Homer Simpson,Simpson Home,"Okay, Bart, it's your turn to pick. Where are we headed? Bowling? Demolition derby? P.J. O'Harrigans? Isn't that a funny name? Huh? Huh?"
52211,219,40,215000,Bart Simpson,Simpson Home,"Hysterical, but I traded my turn to Lisa for her dessert."
52212,219,41,219000,Homer Simpson,Simpson Home,"We did a Lisa thing last month. And I'm glad we did, but now I think we should do something normal people would like."
52213,219,42,227000,Lisa Simpson,Simpson Home,"Why do you assume that I won't pick something fun? Let's see... Oh, this looks very educatio--"
52157,219,44,234000,Lisa Simpson,Simpson Home,"Well, this could be quite enlighten--"
52183,219,46,237000,Lisa Simpson,Simpson Home,Fine. How about--
52215,219,48,239000,Marge Simpson,Simpson Home,She didn't say it yet!
52216,219,49,241000,Homer Simpson,Simpson Home,"Go ahead, sweetie."
52217,219,50,242000,Lisa Simpson,Simpson Home,The book fair?
52218,219,51,243000,Homer Simpson,Simpson Home,"Oh, no! Ho, ho. I'm not falling for that again. If it doesn't have Siamese twins in a jar, it's not a fair."
52219,219,52,250000,Lisa Simpson,Simpson Home,"Oh, this is perfect!"
52220,219,53,253000,Homer Simpson,Simpson Home,We're gonna go see Marmaduke?
52221,219,54,255000,Lisa Simpson,Simpson Home,No! The Smithsonian Traveling Exhibit.
52222,219,55,258000,Lisa Simpson,Simpson Home,It encapsulates America and makes history come alive!
52223,219,56,261000,Homer Simpson,Simpson Home,What? And Marmaduke doesn't?
52224,219,57,262000,Lisa Simpson,Simpson Home,"Sorry, Dad. My mind is made up."
52225,219,58,265000,Homer Simpson,Simpson Home,"This is all your fault for trading away your turn. Just for that, no dessert tonight!"
52226,219,59,269000,Bart Simpson,Simpson Home,Trade you my next turn for your dessert.
52227,219,60,270000,Lisa Simpson,Simpson Home,Deal.
52230,219,63,274000,Lisa Simpson,Springfield Convention Center,"Hey, how come the Smithsonian needs to be sponsored by a cel phone company?"
52231,219,64,278000,Omnitouch Rep,Springfield Convention Center,"I can answer that. Uncle Sam needs to spend our tax dollars on the essentials: anti-tobacco programs, pro-tobacco programs, killing wild donkeys, and Israel."
52232,219,65,287000,Homer Simpson,Springfield Convention Center,Good ol' government.
52233,219,66,289000,Lisa Simpson,Springfield Convention Center,"Yeah, but corporate sponsorship cheapens our nation's treasures."
52234,219,67,293000,Omnitouch Rep,Springfield Convention Center,"Actually, they're OmniTouch's treasures now. We bought 'em during the last budget crisis."
52235,219,68,304000,Lisa Simpson,Springfield Convention Center,"Look, they have Lincoln's hat!"
52236,219,69,308000,Homer Simpson,Springfield Convention Center,Thank God for grave robbers.
52237,219,70,310000,Lisa Simpson,Springfield Convention Center,America's greatest citizen summed up in one piece of clothing.
52238,219,71,315000,Homer Simpson,Springfield Convention Center,Fonzie's jacket!
52239,219,72,318000,Bart Simpson,Springfield Convention Center,Who's Fonzie?
52240,219,73,320000,Homer Simpson,Springfield Convention Center,Who's Fonzie?! Don't they teach you anything in school? He freed the squares.
