,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
130470,503,5,51000,Lisa Simpson,Simpson Home,Power's out.
130471,503,6,52000,Marge Simpson,Simpson Home,Your father must be sleeping on his side again.
130474,503,9,59000,Carl Carlson,Springfield Nuclear Power Plant,From downtown! And it counts!
130475,503,11,65000,Lenny Leonard,Springfield Nuclear Power Plant,Think he's okay?
130476,503,12,71000,Homer Simpson,Springfield Nuclear Power Plant,Thank you.
130477,503,13,72000,Carl Carlson,Springfield Nuclear Power Plant,"Just drink some water, you're alright."
130478,503,14,74000,Lenny Leonard,Springfield Nuclear Power Plant,"Oh yeah, you don't wanna go to the hospital at five o'clock on a Friday."
130479,503,15,77000,Homer Simpson,Springfield Nuclear Power Plant,Woo hoo! Thank God it's T.G.I.F!
130480,503,16,80000,C. Montgomery Burns,Springfield Nuclear Power Plant,"Attention, wage worms!"
130481,503,17,81000,C. Montgomery Burns,Springfield Nuclear Power Plant,It's time for afternoon announcements.
130482,503,18,92000,C. Montgomery Burns,Springfield Nuclear Power Plant,"This Monday, the plant will be conducting physical examinations of all employees."
130483,503,19,97000,C. Montgomery Burns,Springfield Nuclear Power Plant,Anyone testing positive for narcotics will be terminated immediately!
130484,503,20,101000,Lenny Leonard,Springfield Nuclear Power Plant,"Bad news, Lang-Soo."
130485,503,21,103000,Lang-Soo,Springfield Nuclear Power Plant,Some casual Friday this is.
130486,503,22,105000,Homer Simpson,Springfield Nuclear Power Plant,"You're outta here, drug-o."
130487,503,23,107000,C. Montgomery Burns,Springfield Nuclear Power Plant,"And don't forget, federal law mandates that we consider alcohol a drug."
130490,503,26,120000,Engineer,Springfield Nuclear Power Plant,I told them to make these track d'oh-proof!
130492,503,28,140000,Marge Simpson,Simpson Home,Homie! You're home early!
130493,503,29,143000,Homer Simpson,Simpson Home,Well... I didn't really feel like going to Moe's today... thought I might hang out here for as long as I can take it.
130494,503,30,148000,Bart Simpson,Simpson Home,"Company physical coming up, huh?"
130495,503,31,150000,Homer Simpson,Simpson Home,Yeah... but a weekend without drinking is no big deal. I did it when I was in that alcohol-induced coma.
130496,503,32,158000,Homer Simpson,Simpson Home,"So, what's on the agenda?"
130497,503,33,159000,Marge Simpson,Simpson Home,"Well, we're having brunch with my sisters..."
130499,503,35,159000,Bart Simpson,Simpson Home,...you're hosting my Preteen Braves meeting...
130501,503,37,159000,Bart Simpson,Simpson Home,...and we're gonna make dreamcatchers out of litter we pick up.
130503,503,39,159000,Lisa Simpson,Simpson Home,...you promised to help me write a haiku...
130504,503,40,169000,Homer Simpson,Simpson Home,Why did I do that? / It sounds so dull and boring. / What was I thinking?
130505,503,41,177000,Lisa Simpson,Simpson Home,Thank you!
130508,503,43,179000,Marge Simpson,Simpson Home,And you and I were going to study the municipal voter's guide.
130509,503,44,182000,Homer Simpson,Simpson Home,"What the-- Section 1 of Article 21 of the State Constitution is amended to read: Section 1. In the year following the year in which the national census is taken under the direction of Congress at the beginning of each decade, the Legislature shall adjust the boundary lines of Congressional, State Senate and Assembly districts. Liquor... mustn't think of liquor..."
130510,503,45,205000,Grampa Simpson,Simpson Home,"Hey, there, what's cookin'? C'mon, boy. Crack my seal and drink your father."
130511,503,46,214000,Grampa Simpson,Simpson Home,Wait a minute. That feels good.
130514,503,49,221000,Homer Simpson,Restaurant,"So, a sober weekend hasn't been that hard. Let me just take a few antidepressants here."
130515,503,50,229000,Homer Simpson,Restaurant,I feel sorry for people without willpower. I truly do.
130516,503,51,234000,Marge Simpson,Restaurant,"Homie, what are you drinking?"
130517,503,52,236000,Homer Simpson,Restaurant,A surprisingly not-horrible fruit drink called a mimosa.
130518,503,53,240000,Marge Simpson,Restaurant,There's champagne in those!
130519,503,54,243000,Homer Simpson,Restaurant,Then there's champagne in me! What am I gonna do? It's less than twenty-four hours till my drug test. Maybe I can sweat it out.
130520,503,55,253000,Homer Simpson,Restaurant,"Oh man, I'd better have some coffee and iced tea."
130521,503,56,256000,Marge Simpson,Restaurant,No! Irish and Long Island!
130522,503,57,258000,Homer Simpson,Restaurant,What about this lemonade?
130523,503,58,260000,Marge Simpson,Restaurant,Mike's Hard!
130524,503,59,261000,Homer Simpson,Restaurant,"Then I'd better soak up the alcohol with some food! Oooh, cake!"
130525,503,60,264000,Marge Simpson,Restaurant,Rum cake!
130526,503,61,265000,Homer Simpson,Restaurant,Crepes!
130527,503,62,265000,Marge Simpson,Restaurant,Suzette!
130528,503,63,266000,Homer Simpson,Restaurant,Cherries!
130529,503,64,268000,Homer Simpson,Restaurant,Jubilee!
130530,503,65,280000,Table Of Brunchers,Restaurant,Ooo!
130532,503,67,280000,Lenny Leonard,Springfield Nuclear Power Plant,"Wow, passed with flying colors! I've sure earned this!"
130533,503,68,293000,Homer Simpson,Springfield Nuclear Power Plant,"Oh Lord, I have once again besotted my liver with thy fermented gifts. If you can weasel me out of this physical, I will blow your mind by doing something incredibly holy, at some point. Amen. Now to mumble in a religious fashion. Dear God, oh, Lord oh God, oh, Lord..."
130535,503,70,315000,Dr. Julius Hibbert,EXAMINATION ROOM,Hmm... your cells have been overexposed to gamma radiation.
130536,503,71,320000,Employee,EXAMINATION ROOM,Like the Hulk?!
130537,503,72,321000,Dr. Julius Hibbert,EXAMINATION ROOM,"Well, sort of like the Hulk. But instead of getting powerful, you're going to get very, very sick."
130538,503,73,327000,Employee,EXAMINATION ROOM,Hulk smash!
130539,503,74,329000,Dr. Julius Hibbert,EXAMINATION ROOM,"Yes, Hulk smash."
130541,503,76,329000,Blue-Haired Lawyer,Springfield Nuclear Power Plant,"Mr. Burns, you are liable for thousands of dollars per employee, not to mention my extensive fees which are--"
130542,503,77,341000,C. Montgomery Burns,Springfield Nuclear Power Plant,This trapdoor app works like a charm! Excellent.
130543,503,78,345000,Blue-Haired Lawyer,Springfield Nuclear Power Plant,You'll still have to pay!
130544,503,79,348000,C. Montgomery Burns,Springfield Nuclear Power Plant,"This is the last time I pay the price for the irritating mortality of the human worker! Smithers, it's time to re-staff with the super-intelligent kangaroos we've been breeding!"
130545,503,80,356000,Waylon Smithers,Springfield Nuclear Power Plant,"I'm sorry, sir, but they just filled their pouches with office supplies and hopped away."
130546,503,81,360000,C. Montgomery Burns,Springfield Nuclear Power Plant,Even the joeys?
130547,503,82,361000,Waylon Smithers,Springfield Nuclear Power Plant,"Y'know, sir... there is a more high-tech solution."
130548,503,83,364000,C. Montgomery Burns,Springfield Nuclear Power Plant,More high-tech than kangaroos?
130549,503,84,367000,C. Montgomery Burns,Springfield Nuclear Power Plant,"Ladies and gentlemen, meet the future masters of the human race."
