,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
149696,4,1,93000,Bart Simpson,Simpson Home,"Oh, yeah?"
149697,4,2,93000,Lisa Simpson,Simpson Home,Yeah!
149613,4,3,94000,Bart Simpson,Simpson Home,"Oh, yeah?"
149614,4,4,94000,Lisa Simpson,Simpson Home,Yeah!
149615,4,5,95000,Bart Simpson,Simpson Home,"Oh, yeah?"
149647,4,6,95000,Lisa Simpson,Simpson Home,Yeah!
149671,4,7,97000,Bart Simpson,Simpson Home,"Oh, yeah?"
149672,4,8,97000,Lisa Simpson,Simpson Home,Yeah!
149673,4,9,98000,Homer Simpson,Simpson Home,Hey! What's the problem here?
149699,4,10,100000,Lisa Simpson,Simpson Home,We were fighting over which one of us loves you more.
149700,4,11,102000,Homer Simpson,Simpson Home,"You were? Aw, well go ahead."
149701,4,12,106000,Bart Simpson,Simpson Home,You love him more!
149702,4,13,107000,Lisa Simpson,Simpson Home,"No, you do!"
149703,4,14,108000,Bart Simpson,Simpson Home,"No, I don't!"
149704,4,15,109000,Lisa Simpson,Simpson Home,"Yes, you do!"
149705,4,16,109000,Bart Simpson,Simpson Home,No I don't!
149706,4,17,111000,Homer Simpson,Simpson Home,"Look, you'd better get this all out of your system right now. I don't want you embarrassing me at my boss's picnic."
149708,4,19,117000,Homer Simpson,KITCHEN,Mmmm! Marshmallow!
149709,4,20,124000,Marge Simpson,KITCHEN,Homer!
149710,4,21,126000,Homer Simpson,KITCHEN,"I'm trying to get at least some of the unfortunate noises out of my system while I can, Marge. I don't want to embarrass myself at the company picnic."
149712,4,23,133000,Homer Simpson,KITCHEN,Are you sure that's enough? You know how the boss loves your delicious gelatin desserts.
149713,4,24,137000,Marge Simpson,KITCHEN,"Oh, Homer, Mr. Burns just said he liked it. Once."
149714,4,25,139000,Homer Simpson,KITCHEN,"Marge, that's the only time he's ever spoken to me without using the word ""bonehead""."
149717,4,28,139000,Homer Simpson,Car,"There it is, kids... Stately Burns Manor. Heaven on earth."
149720,4,31,156000,Homer Simpson,ANOTHER PART OF THE ROAD,"Okay, now look. My boss is gonna be at this picnic, so I want you to show your father some love and/or respect."
149721,4,32,163000,Lisa Simpson,ANOTHER PART OF THE ROAD,Tough choice.
149722,4,33,164000,Bart Simpson,ANOTHER PART OF THE ROAD,I'm picking respect.
149724,4,35,165000,C. Montgomery Burns,Burns Manor,Good to see you. Glad you could make it.
149725,4,36,167000,MR. GAMMILL,Burns Manor,"Oh, thank you, Mr. Burns. I'm so glad you invited us."
149726,4,37,170000,TOM,Burns Manor,Not me. I had to miss little league for this.
149727,4,38,172000,MR. GAMMILL,Burns Manor,"Quiet, Tom."
149728,4,39,173000,C. Montgomery Burns,Burns Manor,"Oh, please, please, don't fight. Just go out back and have a good time."
149729,4,40,177000,C. Montgomery Burns,Burns Manor,"Fire that man, Smithers. I don't want him or his unpleasant family to ruin my picnic."
149730,4,41,182000,Waylon Smithers,Burns Manor,"He'll be gone by the Tug-of-War, sir."
149731,4,42,184000,C. Montgomery Burns,Burns Manor,Excellent!
149732,4,43,186000,Homer Simpson,Burns Manor,"Afternoon, Mr. Burns."
149733,4,44,187000,C. Montgomery Burns,Burns Manor,"Ah... Hello, there, uh... uh..."
149734,4,45,190000,Homer Simpson,Burns Manor,"Simpson, Homer."
149735,4,46,191000,Waylon Smithers,Burns Manor,"Here you go, sir."
149736,4,47,193000,C. Montgomery Burns,Burns Manor,"Oh yes. And this must be your lovely wife... ... ""Marge."" And look at little... ... ""Lisa"". Why, she's growing like a weed. And this must be... ... ""Brat""."
149737,4,48,204000,Bart Simpson,Burns Manor,Bart.
149738,4,49,205000,Homer Simpson,Burns Manor,"Don't correct the man, Brat. Oh, Boss, look what we brought... gelatin desserts."
149739,4,50,211000,C. Montgomery Burns,Burns Manor,"Oh, for the love of Peter! That's all anybody brought. Some damn fool went around telling everyone I love that slimy goop. Well, toss it in the pile over there."
149740,4,51,220000,C. Montgomery Burns,Burns Manor,And make yourselves at home.
149741,4,52,221000,Bart Simpson,Burns Manor,"Hear that, Dad? You can lie around in your underwear and scratch yourself."
149742,4,53,225000,Homer Simpson,Burns Manor,"Why you, listen to me you..."
