,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
129449,499,1,70000,Milhouse Van Houten,Simpson Home,How'd you get so many more Valentines? I got one from Lisa and one from my optometrist.
129450,499,2,91000,Bart Simpson,Simpson Home,That's a bill.
129451,499,3,92000,Milhouse Van Houten,Simpson Home,No! It's got a love stamp!
129452,499,4,94000,Bart Simpson,Simpson Home,Maybe we should just watch TV.
129457,499,8,114000,Kirk Van Houten,Simpson Home,"Now son, you know Itchy and Scratchy give you night terrors."
129458,499,9,118000,Milhouse Van Houten,Simpson Home,Last night you had the night terrors.
129459,499,10,121000,Kirk Van Houten,Simpson Home,"Yeah, I dreamt I got fired from that job I dreamt I got the night before."
129460,499,11,127000,Announcer,Simpson Home,"Welcome to ""MythCrackers,"" where we debunk rumors, legends, and all religions except the Jesus-based ones."
129461,499,12,137000,Marge Simpson,Simpson Home,It's a beautiful afternoon. No TV.
129462,499,13,140000,Bart Simpson,Simpson Home,"Luckily, she doesn't know that our viewing platforms are... multi."
129464,499,15,140000,Marge Simpson,Bart's Bedroom,No TV on the computer!
129466,499,17,152000,Marge Simpson,KITCHEN,No TV on a smart phone!
129468,499,19,156000,Jamie,Gas Station,"Tonight, we take on the classic myth that a cat will always land on its feet."
129469,499,20,160000,Adam,Gas Station,"And we didn't want to hurt a real cat, so we took this Build-A-Bear carcass..."
129470,499,21,164000,Jamie,Gas Station,"...stuffed it with ballistic gel, shot it from a twenty foot barrel steam cannon..."
129471,499,22,176000,Adam,Gas Station,...and made a scatter plot of the remains. Boo-yah!
129472,499,23,179000,Jamie,Gas Station,What was it we trying to prove again?
129473,499,24,181000,Adam,Gas Station,"Don't know, don't care!"
129474,499,25,186000,Milhouse Van Houten,Gas Station,"Hey, Bart, why don't we become MythCrackers? I bet those guys get so many valentines."
129475,499,26,193000,Bart Simpson,Gas Station,"That might be a good idea, but then again, you thought it up. Eh, why not?"
129476,499,27,197000,Milhouse Van Houten,Gas Station,"Okay, first myth. Using a cell phone at a gas station is dangerous."
129477,499,28,207000,Milhouse Van Houten,Gas Station,"Well, at least I'm cool now!"
129480,499,31,223000,Bart Simpson,Simpson Home,Why does the guy have to do everything for the girl on Valentine's Day?
129481,499,32,226000,Homer Simpson,Simpson Home,"We show girls love on Valentine's Day, and they let us blow stuff up on the Fourth of July. I just pray they never fall on the same day."
129482,499,33,236000,Marge Simpson,Simpson Home,"Homie, read this."
129483,499,34,238000,Marge Simpson,Simpson Home,"""My darling husband. This Valentine's Day, I have a present for you..."""
129484,499,35,240000,Homer Simpson,Simpson Home,Thanks for reading it to me.
129485,499,36,245000,Marge Simpson,Simpson Home,My pleasure.
