,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
44071,192,8,60000,Bart Simpson,Simpson Home,"Whoa, cool! God is so in-your-face."
44072,192,9,63000,Homer Simpson,Simpson Home,Yeah. He's my favorite fictional character.
44073,192,10,66000,Marge Simpson,Simpson Home,"Ooh, it's so late. You kids have to go to bed."
44074,192,11,70000,Bart Simpson,Simpson Home,But the flood's only knee-high! At least let us watch 'til the midgets drown.
44075,192,12,74000,Lisa Simpson,Simpson Home,"Yeah, Mom, c'mon. You let us stay up to watch Troy McClure in such other bible epics as ""David vs. Super Goliath"" and ""Suddenly, Last Supper."""
44076,192,13,82000,Bart Simpson,Simpson Home,"Go, Lis! Way to cite precedent! Ah ha!"
44078,192,14,85000,Marge Simpson,Simpson Home,"Oh, all right. You can stay up late tonight. But tomorrow everyone's going to bed at five o'clock."
44079,192,15,90000,Homer Simpson,Simpson Home,Woo hoo!
44080,192,16,95000,Lisa Simpson,Simpson Home,"Aw, those poor badgers are soaked."
44081,192,17,98000,Homer Simpson,Simpson Home,Quiet. God looks like he has something important to say.
44082,192,18,101000,God,Simpson Home,"Go forth, Noah, and remember: the key to salvation is--"
44083,192,19,106000,Kent Brockman,Simpson Home,"You've seen the movie, now meet a real-life Noah. O-only this Noah has been accused of killing two of every animal... Coming up next, on A.M. Springfield!"
44084,192,20,118000,Marge Simpson,Simpson Home,Oh my goodness! That was a long movie! It's time for school! Let's go! Let's go!
44085,192,21,124000,Homer Simpson,Simpson Home,"I can't make it in today, Mr. Smithers. I have Smallpox... Well, it wasn't wiped out in my house."
44087,192,23,133000,Seymour Skinner,Springfield Elementary School,"Okay, delegates. You leave tomorrow for the statewide model U.N., so this is our last chance to bone up. And bone we will."
44088,192,24,145000,Bart Simpson,Springfield Elementary School,"Lighten up, Lis."
44089,192,25,146000,Seymour Skinner,Springfield Elementary School,"Finland, let's see that native dance."
44091,192,27,151000,Seymour Skinner,Springfield Elementary School,"Smile more... Work that pelvis... No, too much smile... Sit down."
44092,192,28,157000,Seymour Skinner,Springfield Elementary School,"Poland, tell us about your nation's achievements."
44093,192,29,159000,Milhouse Van Houten,Springfield Elementary School,"Well, uh, I heard they sent a rocket to the sun once, at night. And there was that submarine with the screen doors--"
44094,192,30,168000,Seymour Skinner,Springfield Elementary School,"No, no, no, no, no. Young man, you need to do some serious boning."
44095,192,31,174000,Bart Simpson,Springfield Elementary School,"Oh, grow up, Lis."
44096,192,32,175000,Seymour Skinner,Springfield Elementary School,"O-okay, Libya. Exports."
44097,192,33,177000,Bart Simpson,Springfield Elementary School,"Yes, sir, you American pig."
44098,192,34,179000,Seymour Skinner,Springfield Elementary School,Nice touch.
44099,192,35,183000,Bart Simpson,Springfield Elementary School,"Ah, uh-hum. Let's see. Ah. The exports of Libya are numerous in amount. One thing they export is corn..."
44100,192,36,191000,Bart Simpson,Springfield Elementary School,"Or as the Indians call it, maize. Another famous Indian was Crazy Horse. In conclusion, Libya is a land of contrasts. Thank you."
44101,192,37,201000,Wendell Borton,Springfield Elementary School,Ow!
44102,192,38,201000,Wendell Borton,Springfield Elementary School,I can't breathe. Please stop him.
44103,192,39,205000,Seymour Skinner,Springfield Elementary School,"Uh, I'd like to, but I'm afraid he has diplomatic immunity."
44104,192,40,207000,Lisa Simpson,Springfield Elementary School,"Point of order. If we want to learn anything, we must respect..."
44105,192,41,211000,Bart Simpson,Springfield Elementary School,Point of odor. Lisa stinks.
44107,192,43,213000,Sherri Mackleberry,Springfield Elementary School,"Hey, leave her alone!"
44108,192,44,214000,Nelson Muntz,Springfield Elementary School,You leave her alone!
44109,192,45,219000,Kids,Springfield Elementary School,He started it! / You're not the boss of me! / Who put you in charge?
44110,192,46,219000,Ralph Wiggum,Springfield Elementary School,"Oh, Ca - na - da..."
44111,192,47,221000,Seymour Skinner,Springfield Elementary School,"Order, order! Do you kids want to be like the real U.N., or do you just want to squabble and waste time?"
44112,192,48,230000,Marge Simpson,Springfield Elementary School,"Have a great weekend, kids! Be nice to the underprivileged countries."
44113,192,49,234000,Chief Wiggum,Springfield Elementary School,"Good luck, Ralphie! If your nose starts bleeding, it means you're picking it too much. Or not enough."
44115,192,51,242000,Seymour Skinner,Bus,"Okay, kids. Otto's in charge. Remember, Otto, we're trusting you with our greatest natural resource, the school bus."
44117,192,53,252000,Homer Simpson,Simpson Home,"Water bill, third notice... jury duty, third notice... mortgage bill, ooh, second notice..."
44118,192,54,252000,Homer Simpson,Simpson Home,Flancrest Enterprises?
44119,192,55,262000,Ned Flanders,Simpson Home,Oops! That's for me. Flancrest Enterprises is my home business.
44120,192,56,267000,Homer Simpson,Simpson Home,You liar. You don't have a home business. Why would you make up a lie like that?
44121,192,57,272000,Ned Flanders,Simpson Home,"No-ho-ho, it's true! Maude and I sell religious hook rugs over the Internet."
44122,192,58,276000,Homer Simpson,Simpson Home,"Internet, eh?"
44123,192,59,277000,Ned Flanders,Simpson Home,"Yes indeedy. Makin' some good scratch, too."
44124,192,60,280000,Homer Simpson,Simpson Home,"Scratch, eh?"
44125,192,61,282000,Ned Flanders,Simpson Home,Yep.
44126,192,62,283000,Homer Simpson,Simpson Home,"Maude, eh?"
44127,192,63,290000,Marge Simpson,Simpson Home,"Homer, what are you doing?"
44128,192,64,291000,Homer Simpson,Simpson Home,"No time to answer that, Marge. I'm setting up a home office for my new business enterprise."
44129,192,65,297000,Marge Simpson,Simpson Home,What business enterprise?
44130,192,66,299000,Homer Simpson,Simpson Home,Ever heard of a little thing called the Internet?
44131,192,67,302000,Marge Simpson,Simpson Home,"Internet, eh?"
44132,192,68,304000,Homer Simpson,Simpson Home,"Oh yeah, everybody's making money off the Internet except us. We've fallen behind. Way behind."
44133,192,69,311000,Marge Simpson,Simpson Home,Is that my good butter?
44134,192,70,312000,Homer Simpson,Simpson Home,"Can't discuss that now, Marge. I have to write another delicious memo."
44135,192,71,317000,Homer Simpson,Simpson Home,Mmm... memo.
44137,192,73,321000,Singing Children,Highway,Sixty-three bottles of beer on the wall / Sixty-three bottles of beer / Take one down / Pass it around...
44139,192,75,326000,Otto Mann,School Bus,"Oh, this song is driving me crazy!"
44140,192,76,331000,Singing Children,School Bus,"""B-I-N-G-O, and Bingo was his name-o..."""
44141,192,77,337000,Otto Mann,School Bus,"Man, I don't know why I bought this stupid tape."
