,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
155909,25,1,41000,Homer Simpson,Simpson Home,"Do you two have to sit so close to the TV? Back up, or it'll hurt your eyes."
155910,25,2,60000,Bart Simpson,Simpson Home,"Oh, it will not."
155911,25,3,61000,Homer Simpson,Simpson Home,Oh yes it will.
155912,25,4,65000,Bald One,Simpson Home,"Our next movie is ""McBane."" Another shoot 'em up, push 'em through the plate-glass window, splatter-fest from the Hollywood cookie-cutter. Here's a typically brainless scene."
155892,25,6,74000,Police Captain,Police Captain's Office,"Senator Mendoza is one of the most respected citizens in this state, McBane. And yet you ran his limo off a cliff, broke the necks of three of his bodyguards and drove a bus through his front door."
147981,25,7,83000,McBain,Police Captain's Office,"But, Captain, I have proof that he's head of an international drug cartel."
155914,25,8,87000,Police Captain,Police Captain's Office,"I don't want to hear it, McBane. You're outta here!"
147982,25,10,94000,McBain,Police Captain's Office,That makes two of us.
155916,25,11,98000,Homer Simpson,Police Captain's Office,That makes two of us.
155918,25,13,98000,Fat One,Police Captain's Office,"You know, I can't believe we're talking about the same movie!"
155919,25,14,105000,Bald One,Police Captain's Office,"Oh, no..."
155920,25,15,105000,Fat One,Police Captain's Office,"I thought ""McBane"" was a non-stop, roller-coaster of chills, thrills, spills and kills."
155922,25,17,111000,Fat One,Police Captain's Office,And that chase at the end my friend...
155923,25,18,114000,Bald One,Police Captain's Office,Are you nuts? That movie stinks like a creepy one bedroom apartment.
155924,25,19,117000,Fat One,Police Captain's Office,Your mother didn't think it was so creepy.
155925,25,20,118000,Bald One,Police Captain's Office,My mother. Real mature. I'm sick of your...
155926,25,21,121000,Homer Simpson,Police Captain's Office,I love watching the bald guy argue with the fat tub of lard.
155927,25,22,124000,Bart Simpson,Police Captain's Office,"Hey, what gives?"
155928,25,23,127000,Lisa Simpson,Police Captain's Office,"Dad, do something!"
155929,25,24,128000,Homer Simpson,Police Captain's Office,"All right, all right. Time for Dr. TV to perform a little surgery."
155930,25,25,134000,Bart Simpson,Police Captain's Office,"Looks like you lost the patient, Doc."
155931,25,26,137000,Homer Simpson,Police Captain's Office,"Shut up, boy. Cheap Chinese TVs... Why did I every buy... Is that better?"
155932,25,27,142000,Lisa Simpson,Police Captain's Office,No!
155933,25,28,143000,Homer Simpson,Police Captain's Office,How's this?
155935,25,30,147000,Homer Simpson,Police Captain's Office,"Okay, just everybody remain calm."
155937,25,32,155000,Bart Simpson,Police Captain's Office,"Hey, everybody! If you look real close, you can kinda make 'em out."
155938,25,33,158000,Homer Simpson,Police Captain's Office,"Hey, yeah, yeah. I think I can."
155939,25,34,160000,Marge Simpson,Police Captain's Office,I think this is sick. They're staring at a dot!
