,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
152476,13,1,93000,Kbbl Weatherman,Simpson Home,"And now to our own pie-in-the-sky, Bill Pie, in the KBBL traffic copter. So, come on in, Bill."
152477,13,2,99000,Arnie Pye,Simpson Home,"Bad news, drivers. There's an overturned melon truck on the Interstate. Oh, it's a mess. There's lots of rubbernecking and melon rustling going on, so expect delays of up to three hours."
152479,13,4,106000,Bart Simpson,Simpson Home,Hey! Donuts!
152480,13,5,108000,Lisa Simpson,Simpson Home,"Bart, there's one left and it's mine!"
152482,13,7,115000,Homer Simpson,Simpson Home,Oooh.
152483,13,8,117000,Lisa Simpson,Simpson Home,"Awww, Dad."
152484,13,9,117000,Bart Simpson,Simpson Home,Awww... Homer!
152485,13,10,120000,Lisa Simpson,Simpson Home,"Uh-oh, school bus."
152486,13,11,121000,Bart Simpson,Simpson Home,"Hey, cool your jets, man. We're comin'!"
152487,13,12,124000,Marge Simpson,Simpson Home,You forgot the special lunches I made.
152489,13,14,126000,Bart Simpson,Simpson Home,"That's okay, Mom!"
152490,13,15,127000,Lisa Simpson,Simpson Home,We got money!
152491,13,16,129000,Marge Simpson,Simpson Home,Now just a darn...
152492,13,17,130000,Homer Simpson,Simpson Home,Ahhhh!
152493,13,18,140000,Arnie Pye,Simpson Home,This is Bill Pie your pie in the sky saying goodbye.
152494,13,19,144000,Marge Simpson,Simpson Home,"Well, Maggie, it's just you and me again."
152495,13,20,151000,Radio Announcer,Simpson Home,"This is K-B-B-L. K-Babble. All talk, twenty-four hours a day. If you'd like to share your embarrassing problem with our listening audience, we invite you to call our therapist of the airwaves, Dr. Marvin Monroe. Our number is 555-PAIN."
152496,13,21,165000,Radio Announcer,Simpson Home,Don't be afraid! Call now!
152498,13,23,169000,Marge Simpson,Radio Station,"Hello, I'd like to talk to Dr. Monroe."
152499,13,24,173000,Screener,Radio Station,"First name, age, problem."
152500,13,25,175000,Marge Simpson,Radio Station,"I'm Marge, thirty-four, and my problem is my husband. He doesn't listen to me. He doesn't appreciate me. I don't know how much more of this I can --"
152501,13,26,184000,Screener,Radio Station,"Hey, lady! Save your whining for when you're on the air, okay?"
152471,13,28,191000,Dr. Marvin Monroe,Springfield Nuclear Power Plant,Okay... let's see... next we have...
152503,13,30,191000,Dr. Marvin Monroe,Radio Station,"Marge. She's thirty-four, and trapped in a loveless sham of a marriage."
152505,13,32,197000,Homer Simpson,Springfield Nuclear Power Plant,"Hey, turn it up. I love hearing those whack-os."
152506,13,33,201000,Dr. Marvin Monroe,Springfield Nuclear Power Plant,"Tell me about your husband, Marge."
152507,13,34,203000,Marge Simpson,Springfield Nuclear Power Plant,"Well. When we were dating he was sweeter, and more romantic, and forty pounds thinner, and he had hair, and he ate with utensils."
