,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
124902,482,2,5000,Bart Simpson,PEACH ORCHARD,Oh man. I can't believe we have to pick the peaches ourselves. This activity is so lame I'm gonna daydream about school.
124903,482,3,14000,Bart Simpson,PEACH ORCHARD,"Dammit, a pop quiz!"
124904,482,4,15000,Lisa Simpson,PEACH ORCHARD,"Aw, come on, Bart, it's fun!"
124905,482,5,19000,Lisa Simpson,PEACH ORCHARD,That was kind of the same as the first time.
124906,482,6,22000,Lisa Simpson,PEACH ORCHARD,Why did I suggest this?
124907,482,7,24000,Ewell Freestone,PEACH ORCHARD,"Peach pickin' ain't so bad, long as you got a song to take your mind off it."
124908,482,8,28000,Lisa Simpson,PEACH ORCHARD,"Ooh, authentic American folk music, just like they play on N.P.R.!"
124909,482,9,33000,Ewell Freestone,PEACH ORCHARD,"I'm afraid the only ""N.P.R."" we know down here is National Public Radio."
124910,482,10,40000,Ewell Freestone,PEACH ORCHARD,"OH, THE YEAR'S FIRST PEACH, IS A JUICY PEACH / AND HE SINGS A HAPPY TUNE! / AND THE YEAR'S SECOND PEACH IS A GROUCHY PEACH / MORE LIKE A PRUNE! / NOW, THE YEAR'S THIRD PEACH IS A--"
124911,482,11,53000,Bart Simpson,PEACH ORCHARD,How many verses does this song have?
124912,482,12,55000,Ewell Freestone,PEACH ORCHARD,I ain't never run out!
124913,482,13,56000,Ewell Freestone,PEACH ORCHARD,"NOW, THE YEAR'S THIRD PEACH IS A GOD-FEARIN' PEACH / DOES WHAT THE GOOD BOOK TELLS HIM"
124914,482,14,61000,Ewell Freestone,PEACH ORCHARD,AND THE YEAR'S FOURTH PEACH IS A MOLDY PEACH / SHAME ON THE MAN THAT SELLS HIM
124915,482,15,67000,Ewell Freestone,PEACH ORCHARD,NOW THE YEAR'S FIFTH PEACH IS A FUZZY PEACH / ITS KISSES ARE QUITE TICKLISH...
124917,482,17,72000,Homer Simpson,FREESTONE FAMILY PEACH ORCHARD,"Not bad, not bad. Marge, how much do they pay us for doing this?"
124918,482,18,76000,Marge Simpson,FREESTONE FAMILY PEACH ORCHARD,"Actually, we pay them for each peach we take home."
124919,482,19,79000,Homer Simpson,FREESTONE FAMILY PEACH ORCHARD,"What the? First we work, then I pay, then I have to eat fruit? Why was I ever born?"
124921,482,21,106000,Marge Simpson,Simpson Home,"Okay, we've got peach bruschetta on peach toast, peach-aroni peach-za, and my famous B.L.T.s -- or should I say P.P.P.s?"
124922,482,22,114000,Marge Simpson,Simpson Home,"C'mon, people. Peaches!"
124923,482,23,118000,Homer Simpson,Simpson Home,"Honey... on a non-stone fruit-related topic, I booked us a couples massage."
124924,482,24,124000,Marge Simpson,Simpson Home,"Ooh, couples! That way I can enjoy my massage, and make sure you don't enjoy yours too much."
124925,482,25,137000,Lisa Simpson,Simpson Home,Initiate phase two.
124926,482,26,139000,Bart Simpson,Simpson Home,"I forget what phase two is, but I'll assume we just dump the peaches like we discussed."
124927,482,27,144000,Lisa Simpson,Simpson Home,Affirmative.
124928,482,28,145000,Bart Simpson,Simpson Home,"I'll assume that means ""yes."""
124929,482,29,145000,Lisa Simpson,Simpson Home,Roger.
124930,482,30,148000,Bart Simpson,Simpson Home,"The name's ""Bart."""
124934,482,34,165000,Homer Simpson,Spa,"When we get home, the peaches will be gone."
124935,482,35,167000,Marge Simpson,Spa,What?! What? What will we eat?
124936,482,36,169000,Marge Simpson,Spa,Oh screw it.
124937,482,37,174000,Homer Simpson,Spa,"Masseuses: the half-doctors, half-hookers who solve everything."
124939,482,39,180000,Bart Simpson,Springfield Street,What idiot put the dump so far away from where people live?
124940,482,40,184000,DOLPH,Springfield Street,"Aw, man! The Horticulture Society is having its Chinese Lantern party and we've got nothing to huck!"
124942,482,41,191000,Bart Simpson,Springfield Street,"Gentlemen, I think I have the solution to your problem."
124947,482,46,203000,Lisa Simpson,Little Baltimore,Where am I? This neighborhood is starting to look a little bit like... Sesame Street.
124948,482,47,210000,Lisa Simpson,Little Baltimore,Wonder who's in there. Could it be Oscar the...
124952,482,51,239000,Man,VICTORIAN BROWNSTONE,What the? Is somebody in here?
124953,482,52,250000,Lisa Simpson,VICTORIAN BROWNSTONE,Help! I'm trapped in an alternate dimension! An existential netherspace!
124954,482,53,253000,Lisa Simpson,VICTORIAN BROWNSTONE,"I've been-- Hey, how ya doin'?"
124957,482,56,261000,Man,Victorian Mansion,"All right, who sent you? Marvin The Magician? Oswald of the Occult? Citywide Mortgage? I worked everything out with Nina."
124958,482,57,268000,Lisa Simpson,Victorian Mansion,No one sent me. I just knocked on the door and it opened!
124959,482,58,272000,Lisa Simpson,Victorian Mansion,"Uh, how'd I get from inside there to over here?"
124960,482,59,275000,Man,Victorian Mansion,Because this is a house of magic!
124961,482,60,278000,Lisa Simpson,Victorian Mansion,Sounds like most of the house is still owned by the bank.
124962,482,61,281000,Man,Victorian Mansion,But the rest of it is magic!
124963,482,62,287000,Lisa Simpson,Victorian Mansion,How did you do all that?
124964,482,63,290000,Raymondo,Victorian Mansion,Permit me to introduce myself. I am... the Great Raymondo!
124965,482,64,296000,Raymondo,Victorian Mansion,"I was once the most famous illusionist in the world, performing for pashas and potentates, Grand Dukes and Grande Dames... who wants to hear an old man go on about bygone wonders?"
124966,482,65,311000,Lisa Simpson,Victorian Mansion,"I do, I do!"
124967,482,66,312000,Raymondo,Victorian Mansion,Very well. But first you should call your parents.
124968,482,67,317000,Raymondo,Victorian Mansion,"I got this phone for subscribing to ""Psychic Monthly,"" and then I cancelled the subscription. They never saw it coming."
124969,482,68,322000,Raymondo,Victorian Mansion,"Meet Ali Rudy Vallée, my musical automaton. He can play all the top hits..."
124970,482,69,330000,Swami,Victorian Mansion,BOOP BOOP DIT-TEM DAT-TEM WHAT-TEM CHU! / BOOP BOOP DIT-TEM DAT-TEM WHAT-TEM CHU...
124971,482,70,336000,Raymondo,Victorian Mansion,"Now, here's the infamous ""miroir noir."" Gaze into it and learn how you will die."
