,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
80288,313,1,32000,Lisa Simpson,Springfield Botanical Gardens,Does anyone else want to know why that sign is so funny?
80289,313,2,36000,Bart Simpson,Springfield Botanical Gardens,No.
80291,313,4,37000,Lisa Simpson,Botanical Gardens,"C'mon, we're gonna be late to the blooming of the Sumatran Century Flower."
80292,313,5,42000,Homer Simpson,Botanical Gardens,How come Lisa always gets to pick the family activities?
80293,313,6,45000,Lisa Simpson,Botanical Gardens,"Because I know every time you say ""pick a number from one to ten,"" it's always seven."
80294,313,7,50000,Homer Simpson,Botanical Gardens,That's because there were seven apostles.
80295,313,8,53000,Marge Simpson,Botanical Gardens,"No, there were twelve."
80296,313,9,54000,Homer Simpson,Botanical Gardens,"Boy, that's a big staff. And still he wasn't that funny."
80297,313,10,60000,Lisa Simpson,Botanical Gardens,The Venus Flytrap is a carnivorous plant which uses bait to lure unsuspecting prey into its digestive tract...
80298,313,11,60000,Homer Simpson,Botanical Gardens,Stupid prey. They never suspect anything.
80299,313,12,74000,Homer Simpson,Botanical Gardens,"Ooo, a hotdog!"
80302,313,15,84000,Homer Simpson,Botanical Gardens,Flower power my ass.
80304,313,17,89000,Moe Szyslak,Moe's Tavern,That's odd. It's eleven fifteen in the morning and the bar is empty.
80305,313,18,93000,Kent Brockman,Moe's Tavern,"I'm live at Springfield Botanical Gardens, where we're minutes away from the blossoming of the Sumatran Century Flower, which only occurs once every hundred years."
80306,313,19,102000,Moe Szyslak,Moe's Tavern,"Hey, those are my customers-slash-only friends! Where are they getting their beer?"
80307,313,20,111000,Moe Szyslak,Moe's Tavern,A cooler! I've been replaced by a cooler!
80308,313,21,114000,Moe Szyslak,Moe's Tavern,And who could blame 'em?
80310,313,22,117000,Moe Szyslak,Moe's Tavern,"Eh, no point in mopin' around. I might as well join 'em and have a jolly old time."
80311,313,23,123000,Moe Szyslak,Moe's Tavern,Better set the alarm.
80313,313,25,130000,Moe Szyslak,Botanical Gardens,"Here I am, one of the crowd. I'm comfortable I'm calm. If anybody looks at me I got a hypodermic full of bleach."
80314,313,26,140000,Chief Wiggum,Botanical Gardens,"Um, people, we are officially over capacity. We've got to kick one person out. Someone who's alone, already bitter, someone whose feelings have been trampled on so many times one more won't make any... Oh, Moe!"
80315,313,27,153000,Moe Szyslak,Botanical Gardens,"Yeah, that's me all right."
80316,313,28,156000,Chief Wiggum,Botanical Gardens,"Sorry, Moe. You can either walk out with dignity, or I can push you down this muddy hill."
80317,313,29,160000,Moe Szyslak,Botanical Gardens,I'd prefer that you push me. Seein' how I'm desperate for any human contact.
80318,313,30,165000,Chief Wiggum,Botanical Gardens,All right.
80319,313,31,165000,Moe Szyslak,Botanical Gardens,Thanks a lot.
80320,313,32,173000,Lisa Simpson,Botanical Gardens,The flower's starting to open!
80321,313,33,180000,Sideshow Mel,Botanical Gardens,"Everyone, flare your nostrils in olfactory anticipation!"
80323,313,35,192000,Bart Simpson,Botanical Gardens,"Man, the plant cut one!"
80324,313,36,194000,Marge Simpson,Botanical Gardens,"Bart, plants don't-- wheww!"
80325,313,37,199000,Bumblebee Man,Botanical Gardens,¡Ay yai yai! ¡Que flora malodorosa!
