,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
21748,108,1,14000,Jingle Singers,Springfield Nuclear Power Plant,"NO SPORTS, NO ROCK, NO INFORMATION / FOR MINDLESS CHATTER, WE'RE YOUR STATION!"
21750,108,2,18000,Radio Announcer,Springfield Nuclear Power Plant,"KBBL Talk Radio. And now, Springfield's favorite conservative, and author of the well-selling book ""Only Turkeys Have Left Wings,"" ladies and gentlemen, Birch Barlow!"
21752,108,4,29000,Carl Carlson,Springfield Nuclear Power Plant,Ugh. That Barlow's a right-wing crackpot! He said Ted Kennedy lacked integrity. Can you believe that?!
21753,108,5,36000,Lenny Leonard,Springfield Nuclear Power Plant,"Yeah, switch the station. I consider myself politically correct, and his views make me uncomfortable."
21754,108,6,41000,Homer Simpson,Springfield Nuclear Power Plant,"Nuh-nuh-nuh-nuh, guys. Now, I'm not very political -- I usually think people who vote are a bit ""fruit-y"" -- but, for some reason, this Birch Barlow really speaks to me..."
21756,108,8,57000,Birch Barlow,KBBL Studios,"Good morning, fellow freedom-likers. Birch Barlow, the fourth branch of government, the fifty-first state. You know, there are three things we're never gonna get rid of here in Springfield. One: the bats in the Public Library..."
21758,108,10,69000,Birch Barlow,Public Library,Two: Mrs. McFearly's compost heap.
21760,108,12,76000,Birch Barlow,MRS. MCFEARLY'S HOUSE,"And three: our six-term mayor, the illiterate, tax-cheating, wife-swapping, pot-smoking Spend-o-crat -- Diamond Joe Quimby!"
21762,108,14,85000,Mayor Joe Quimby,Springfield Town Hall,"Hey, I am no longer illiterate."
21764,108,16,87000,Birch Barlow,KBBL,"Now why are we doomed to this Quimby quagmire, you ask, o reasonable listener? Because this town is under the stranglehold of a few tie-dyed tree huggers who would rather play hackey-sack than lock up the homeless."
21766,108,18,101000,Marge Simpson,Simpson Home,"This sounds awfully controversial. Lisa, you know I don't like controversy in this house."
21767,108,19,107000,Lisa Simpson,Simpson Home,"I don't like him either Mom, but I'm doing a report on local politics for my school project."
21768,108,20,112000,Bart Simpson,Simpson Home,"You think you're so big 'cause your class always gets to do projects. Well, um... I'm doing a school project on, uh, fireworks!"
21769,108,21,122000,Marge Simpson,Simpson Home,"Bart, I wish you wouldn't lie like that."
21773,108,23,127000,Seymour Skinner,Springfield Elementary School,"Now, as a special send-off and a way to say ""Gung hay fat choy"" to our visiting Chinese principals, Bart Simpson has promised us a fireworks display!"
21775,108,25,143000,Chinese Principal #1,Springfield Elementary School,All week he promise big firework display!
21776,108,26,146000,Chinese Principal #2,Springfield Elementary School,Bad student.
21777,108,27,147000,Chinese Principal #1,Springfield Elementary School,Bad principal.
21779,108,29,151000,Birch Barlow,Homer's Car,"...so my friends, let's just junk those Dumb-o-crats and their bleeding heart smell-fare program!"
21780,108,30,156000,Lisa Simpson,Homer's Car,"Dad, I had to listen to this jerk all morning. Can we listen to something else?"
21781,108,31,161000,Homer Simpson,Homer's Car,"When I'm driving the car, I get to choose the radio station. When you're driving, we'll listen to your radio station."
21782,108,32,168000,Homer Simpson,Homer's Car,I can't take this anymore. Let's switch back.
21783,108,33,175000,Birch Barlow,Homer's Car,"Alright my friends, now let's go to the phones. First up is Bob, from South Springfield. Welcome to you, sir."
