,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
96701,373,2,30000,Homer Simpson,Springfield Nuclear Power Plant,I love it when Mr. Burns shows a movie at work.
96702,373,3,33000,Lenny Leonard,Springfield Nuclear Power Plant,I'm not sittin' up front with you guys. It's bad for your eyes.
96703,373,4,36000,Lenny Leonard,Springfield Nuclear Power Plant,Suckers.
96704,373,5,41000,C. Montgomery Burns,Springfield Nuclear Power Plant,"Before we begin the movie, please join me in a moment of silence for the workers who gave their lives in an heroic --"
96705,373,6,47000,Homer Simpson,Springfield Nuclear Power Plant,Mo-vie! Mo-vie! Mo-vie! Mo-vie! Mo-vie!
96706,373,7,53000,Announcer,Springfield Nuclear Power Plant,The American worker. Proud. Tough. Hardworking...
96707,373,8,57000,Male Factory Worker,Springfield Nuclear Power Plant,And tired!
96708,373,9,60000,Female Factory Worker,Springfield Nuclear Power Plant,These jobs are killing us!
96709,373,10,62000,Pleading Factory Worker,Springfield Nuclear Power Plant,"Outsourcing, take them away!"
96711,373,12,68000,Factory Worker #1,Springfield Nuclear Power Plant,It's a miracle! They moved our factory to a third world nation!
96712,373,13,72000,Factory Worker #2,Springfield Nuclear Power Plant,Now I have more time to play the lottery. Ka-ching!
96713,373,14,75000,Announcer,Springfield Nuclear Power Plant,Hey America... why not let some of the other countries carry their share of the load? You can. With the best kind of sourcing: outsourcing.
96714,373,15,88000,C. Montgomery Burns,Springfield Nuclear Power Plant,"What a great film, and I think it makes a terrific point: effective immediately, I'm closing the plant and moving all operations to India."
96716,373,17,98000,Lenny Leonard,Springfield Nuclear Power Plant,Does this mean we're losing our jobs?
96717,373,18,100000,C. Montgomery Burns,Springfield Nuclear Power Plant,"No, no, your jobs are safe. They'll just be done by someone else in another country."
96719,373,20,105000,Lenny Leonard,Springfield Nuclear Power Plant,Oh no! I just bought a three million dollar house!
96720,373,21,108000,C. Montgomery Burns,Springfield Nuclear Power Plant,"However, federal law requires I keep one union worker on the payroll. So congratulations, whoever catches this bouquet."
96721,373,22,124000,Homer Simpson,Springfield Nuclear Power Plant,"Woo hoo! I win! In your face, best friends!"
96723,373,24,127000,Marge Simpson,Simpson Home,You've been transferred to India!?
96724,373,25,130000,Homer Simpson,Simpson Home,"Hey, Marge it's what I've gotta do to keep this family living in luxury."
96725,373,26,134000,Bart Simpson,Simpson Home,Luxury? This thermostat is just painted on.
96726,373,27,137000,Homer Simpson,Simpson Home,"Oh my God, you're right! I'd better call the guy."
96727,373,28,142000,Homer Simpson,Simpson Home,"Send someone right over! Ooh, here he is."
96670,373,29,147000,Lisa Simpson,Simpson Home,"Dad, that's Mac Tonight."
96728,373,30,150000,Homer Simpson,Simpson Home,"Yeah, well while I'm gone, you'll do what he says."
96731,373,33,158000,Bart Simpson,Springfield Convention Center,What's a MacGyver and why does it have a convention?
96732,373,34,161000,Patty Bouvier,Springfield Convention Center,MacGyver was a show about a secret agent who used inventions made of everyday objects to defeat bad guys.
96733,373,35,168000,Selma Bouvier,Springfield Convention Center,And he was played by the three greatest names in the history of television: Richard Dean Anderson.
96734,373,36,176000,Richard Dean Anderson,Springfield Convention Center,Did someone mention my names?
96735,373,37,179000,Selma Bouvier,Springfield Convention Center,Richard Dean Anderson!
96736,373,38,185000,Patty Bouvier,Springfield Convention Center,You finally came to our convention!
96737,373,39,187000,Richard Dean Anderson,Springfield Convention Center,"No, I'm looking for the convention for my new show, ""Stargate: SG1""."
96738,373,40,192000,Patty Bouvier,Springfield Convention Center,Oh. That.
96739,373,41,194000,Selma Bouvier,Springfield Convention Center,It's over there.
96740,373,42,195000,STARGATE CONVENTIONEERS,Springfield Convention Center,"Star-gate, S.G.-one! Star-gate, S.G.-one!"
96741,373,43,198000,Richard Dean Anderson,Springfield Convention Center,"You're into MacGyver? That show was so stupid! ""Oh, I'm MacGyver, I can make a bomb out of a banana peel and a toaster!"""
96742,373,44,205000,Richard Dean Anderson,Springfield Convention Center,"That show was just a paycheck to me, and nothin' more."
96743,373,45,216000,Selma Bouvier,Springfield Convention Center,How could he say that? MacGyver is my world.
96744,373,46,222000,Patty Bouvier,Springfield Convention Center,Richard Dean Anderson just pissed off the wrong Richard Dean Anderson fans!
96746,373,48,228000,STARGATE CONVENTIONEERS,STADIUM,Stargate!
96747,373,49,229000,Comic Book Guy,STADIUM,"Richard Dean Anderson, of the four 'Star' franchises: -wars, -trek, -gate, and -search, ""-gate"" is easily my third favorite."
96748,373,50,237000,Richard Dean Anderson,STADIUM,I get that a lot.
96749,373,51,239000,Comic Book Guy,STADIUM,"Question S.G.-one: How would your character, Major-General Jonathan ""Jack"" O'Neill, react to appearing at the Springfield Stargate Fanfest?"
96750,373,52,248000,Richard Dean Anderson,STADIUM,I feel like I've just gone through the Stargate... to one heck of a convention!
96752,373,54,255000,Squeaky-Voiced Teen,STADIUM,He's aware of us!
96753,373,55,260000,Comic Book Guy,STADIUM,What in the name of Steve Ditko?
96754,373,56,262000,Richard Dean Anderson,STADIUM,"Hey, leggo! Hey, watch the face -- I need that for acting!"
96755,373,57,267000,Comic Book Guy,STADIUM,Whoa! He's gone!
96757,373,58,269000,College Nerd,STADIUM,There must be a Stargate in this stadium!
96758,373,59,272000,COLLEGE NERD #2,STADIUM,"Everybody, look for it!"
96759,373,60,275000,Comic Book Guy,STADIUM,"Wait, wait, I have some even more exciting news! There is a girl in the audience!"
96760,373,61,280000,COLLEGE NERD #2,STADIUM,"Everybody, look for her!"
96761,373,62,284000,Groundskeeper Willie,STADIUM,"This is a kilt, and I'm not a girl!"
96762,373,63,287000,Squeaky-Voiced Teen,STADIUM,You're as close as we'll ever get! Get him!
96764,373,65,302000,Selma Bouvier,Patty and Selma's Apartment,Surprise!
96765,373,66,303000,Richard Dean Anderson,Patty and Selma's Apartment,This is kidnapping! People are gonna know I'm missing -- there's a liquor store I go to every morning.
96766,373,67,308000,Patty Bouvier,Patty and Selma's Apartment,This isn't a kidnapping.
96767,373,68,310000,Selma Bouvier,Patty and Selma's Apartment,No. Think of it as a two-on-one MacGyver convention.
96768,373,69,314000,Patty Bouvier,Patty and Selma's Apartment,"That will never, never end."
96769,373,70,318000,Selma Bouvier,Patty and Selma's Apartment,"First, you're gonna sign a couple of autographs."
96770,373,71,326000,Selma Bouvier,Patty and Selma's Apartment,"You can write ""help me"" all you want. No one will ever see it."
96774,373,75,331000,Lisa Simpson,Airport Terminal,"Aw Dad, we'll miss you so much."
96775,373,76,335000,Homer Simpson,Airport Terminal,I'll miss you kids too.
96776,373,77,337000,Flight Attendant,Airport Terminal,"Attention: India Air Flight fifty-seven. Now boarding first class, small children and fat guys."
96777,373,78,344000,Homer Simpson,Airport Terminal,That's me!
96778,373,79,345000,Marge Simpson,Airport Terminal,"Homie, I got you something to read on the plane."
96779,373,80,348000,Homer Simpson,Airport Terminal,Woo hoo!
96780,373,81,349000,Homer Simpson,Airport Terminal,A book?
96781,373,82,354000,Homer Simpson,Airport Terminal,"Oh, the cereal's just a metaphor."
96782,373,83,356000,Marge Simpson,Airport Terminal,"It's a book about management, and Lee Iacocca says it's ""definitely, dot dot dot useful."""
96783,373,84,356000,Homer Simpson,Airport Terminal,"Thanks, sweetie. I've never been less angry to receive a book."
96786,373,87,382000,Homer Simpson,Bangalore Airport,"This isn't India! Where's the University of Notre Dame, the Indy 500, Wrigley Field, Dodger dogs --?"
96787,373,88,389000,Indian Passenger,Bangalore Airport,"You ignorant American, you have confused India with Indiana, Indiana with Illinois, and the Cubs with the Dodgers."
96789,373,89,395000,Homer Simpson,Bangalore Airport,Oh no! I took a job on the other side of the world!
96790,373,90,399000,Homer Simpson,Bangalore Airport,"Oh, I hate this sub-continent."
96792,373,92,409000,Lisa Simpson,Simpson Home,Hello?
96793,373,93,410000,Homer Simpson,Simpson Home,Lisa! It's me! I'm in trouble!
96794,373,94,412000,Lisa Simpson,Simpson Home,"Calm down, Dad. What happened?"
96795,373,95,414000,Homer Simpson,Simpson Home,A cow took my iPod and I punched it!
96797,373,97,420000,Homer Simpson,BANGALORE MARKET PLACE,"Uh-huh... Do I have to? Okay, okay, I'll show the cow I adore it."
96798,373,98,430000,Homer Simpson,BANGALORE MARKET PLACE,"Oh baby... ooo, did you lose weight?... oh c'mon, baby, don't play hard to milk..."
96801,373,101,441000,Homer Simpson,Bangalore,"Okay, Apu said his cousin Kavi could help me out."
96802,373,102,444000,Homer Simpson,Bangalore,"Let's see... Apu's cousin is medium height, dark complexion, brown eyes, black hair..."
96803,373,103,453000,Homer Simpson,Bangalore,Are you Kavi?
96804,373,104,453000,Indian Man,Bangalore,No.
96805,373,105,454000,Homer Simpson,Bangalore,Are you Kavi?
96806,373,106,454000,INDIAN MAN #2,Bangalore,"Yes, oh, you must be Mr. Homer!"
96807,373,107,458000,Homer Simpson,Bangalore,Finally.
96809,373,109,462000,Patty Bouvier,Patty and Selma's Apartment,He's escaped!
96810,373,110,463000,Selma Bouvier,Patty and Selma's Apartment,We'll be busted for kidnapping! I can't face jail!
96811,373,111,467000,Patty Bouvier,Patty and Selma's Apartment,I can.
96812,373,112,473000,Patty Bouvier,Patty and Selma's Apartment,Richard Dean Anderson!
96813,373,113,475000,Selma Bouvier,Patty and Selma's Apartment,Why did you come back?
96814,373,114,476000,Richard Dean Anderson,Patty and Selma's Apartment,To tell you how I escaped.
96815,373,115,479000,Richard Dean Anderson,Patty and Selma's Apartment,I had to get out before another one of your bristly kisses. Then I remembered the blue contacts I wear to hide my Latino heritage...
96816,373,116,501000,Richard Dean Anderson,Patty and Selma's Apartment,Now all I needed was a sling strong enough to support my two-hundred-pound frame.
96817,373,117,510000,Richard Dean Anderson,Patty and Selma's Apartment,Abra cadabra!
96818,373,118,520000,Patty Bouvier,Patty and Selma's Apartment,MacGyver lives! And not just at two a.m. on the U.S.A. Network!
96819,373,119,524000,Richard Dean Anderson,Patty and Selma's Apartment,My real-life escape from your love dungeon was the most exciting thing I've ever done!
96820,373,120,529000,Patty Bouvier,Patty and Selma's Apartment,It was?
96821,373,121,530000,Richard Dean Anderson,Patty and Selma's Apartment,"Tie me up so I can do it again! But this time, don't make it so easy!"
96788,373,123,535000,Selma Bouvier,Patty and Selma's Apartment,Delighted.
96822,373,124,542000,Selma Bouvier,Patty and Selma's Apartment,Too much?
96823,373,125,543000,Patty Bouvier,Patty and Selma's Apartment,Not for MacGyver.
96825,373,127,565000,Waylon Smithers,Bangalore Nuclear Power Plant,"Why did you want to make an entrance like that, Sir?"
96826,373,128,567000,C. Montgomery Burns,Bangalore Nuclear Power Plant,I'm a showman!
96827,373,129,570000,C. Montgomery Burns,Bangalore Nuclear Power Plant,"Welcome, new employees of the Bangalore Nuclear Power Plant."
96828,373,130,574000,C. Montgomery Burns,Bangalore Nuclear Power Plant,The energy generated here is transmitted through undersea cables right back to America.
96830,373,132,581000,Lenny Leonard,Moe's Tavern,"You know, Moe, that sign is powered by non-American workers."
96831,373,133,585000,Moe Szyslak,Moe's Tavern,"So what? Your beer's German, and the TV's Japanese ."
96832,373,134,588000,Carl Carlson,Moe's Tavern,"Well, is there anything in this bar that's made in America?"
96833,373,135,591000,Moe Szyslak,Moe's Tavern,Just this.
96834,373,136,593000,Moe Szyslak,Moe's Tavern,"God, misfire!"
96836,373,138,595000,C. Montgomery Burns,Bangalore Nuclear Power Plant,"Now, I'd like to introduce you to your new manager. You'll find his integrity and dedication make him untouchable."
96838,373,140,605000,Homer Simpson,Bangalore Nuclear Power Plant,Sorry I'm late. I was doing Carnak with my bodyguard.
96839,373,141,610000,Homer Simpson,Bangalore Nuclear Power Plant,Hindu. What do you call the moisture on your Hin?
96840,373,142,617000,C. Montgomery Burns,Bangalore Nuclear Power Plant,"Classic. Now, tell them how to run a nuclear plant!"
96841,373,143,623000,Homer Simpson,Bangalore Nuclear Power Plant,"Uh... duh... uh... um... uh... duh... Did I say ""um""?"
148624,373,145,639000,Homer's Thoughts,Bangalore Nuclear Power Plant,"Oh man, what do I do? Wait -- the book Marge gave me!"
96843,373,146,645000,Homer Simpson,Bangalore Nuclear Power Plant,"Okay book, I didn't read you, and you didn't read me, but we're both in this together, so say something smart or get ready to run like hell. Um... ""In business as in breakfast, fried eggs have fragile yolks... huh, huh?"
96848,373,151,675000,C. Montgomery Burns,Bangalore Nuclear Power Plant,"He's got them eating out of his hand. And to think you doubted him, Smithers."
96849,373,152,680000,Waylon Smithers,Bangalore Nuclear Power Plant,"Sir, can we talk about this ""arranged marriage"" of mine..."
96853,373,156,691000,Bart Simpson,Kavi's Apartment,"Dad, I've gotta write a report on the Great Lakes."
96854,373,157,694000,Homer Simpson,Kavi's Apartment,Just outsource it to Lisa. Outsourcing is the answer to everything.
