,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
18802,97,5,71000,Homer Simpson,Simpson Home,"See because of me, now they have a warning."
18803,97,6,74000,Bart Simpson,Simpson Home,"Hey, Dad... sell you these for fifty bucks."
18804,97,7,76000,Homer Simpson,Simpson Home,Woo hoo! Sold!
18805,97,8,79000,Marge Simpson,Simpson Home,"Those aren't tickets to the game, Homer."
18806,97,9,81000,Homer Simpson,Simpson Home,"What do you mean? It says right here: ""Free wig with every purchase of large wig. Downtown Wig Center."" Why you little... Hmmm... Free wig."
18807,97,10,92000,Homer Simpson,Simpson Home,"I love you, Homey. Heh, heh, heh. I don't need her at all anymore."
18809,97,12,99000,Homer Simpson,STADIUM BOX OFFICE,"Heh-heh-heh, I did it. Second in line and all I had to do was miss eight days of work."
18811,97,13,117000,"""Just Stamp the Ticket"" Man",STADIUM BOX OFFICE,"With the money you would have made working, you could've bought tickets from a scalper."
18812,97,14,119000,Homer Simpson,STADIUM BOX OFFICE,"In theory, yes. Jerk."
18813,97,15,121000,First Guy In Line,STADIUM BOX OFFICE,"Give me uh, thirty-thousand tickets."
18814,97,16,124000,Ticket Seller,STADIUM BOX OFFICE,"That'll be nine hundred and fifty thousand dollars, please."
18815,97,17,127000,First Guy In Line,STADIUM BOX OFFICE,"Look, the thing about that is, I only got ten dollars on me. Can I pay you the rest later?"
18816,97,18,130000,Ticket Seller,STADIUM BOX OFFICE,Sure.
18818,97,20,137000,Bill,Springfield Street,"That was Bobby McFerrin's new one, ""I'm Worried, Need Money!"" Okay, if you want two tickets to the big Pigskin Classic just get to a phone and be our thirteenth caller!"
18819,97,21,153000,Homer Simpson,Springfield Street,Get tickets. Must get tickets. Find phone. Yes!
18820,97,22,160000,Homer Simpson,Springfield Street,Oh stupid sheep.
18823,97,25,164000,Bill,Springfield Nuclear Power Plant,Still waiting for that caller.
18824,97,26,164000,Marty,Springfield Nuclear Power Plant,"Oh, we have a winner! What's your name, sir?"
18825,97,27,171000,Ned Flanders,Springfield Nuclear Power Plant,Ned Flanders...
18826,97,28,171000,Homer Simpson,Springfield Nuclear Power Plant,"Not Flanders. Anybody, but Flanders."
18827,97,29,174000,Ned Flanders,Springfield Nuclear Power Plant,"Oh golly, if that doesn't put the shaz in shazam. Oh listen, what's the cash value of those tickets so I can report it on my income tax?"
18828,97,30,181000,Eddie Money,Springfield Nuclear Power Plant,I'VE GOT TWO TICKETS TO PARADISE / WON'T YOU PACK YOUR BAGS TO LEAVE TONIGHT /
18829,97,31,190000,Homer Simpson,Springfield Nuclear Power Plant,I'VE GOT TWO TICKETS TO PARADISE / I'VE GOT TWO TICKETS TO PARADISE...
18830,97,32,199000,Homer Simpson,Springfield Nuclear Power Plant,Excellent guitar riff.
18832,97,34,213000,Homer Simpson,Simpson Home,Why am I such a loser? Why?
18833,97,35,216000,Bart Simpson,Simpson Home,"Well, your father was a loser. And his father. And his father. It's genetic, man."
18834,97,36,222000,Lisa Simpson,Simpson Home,What's so special about this game anyway? It's just another chapter in the pointless rivalry between Springfield and Shelbyville. They built a mini mall so we built a bigger mini mall. They made the world's largest pizza so we burnt down their city hall.
18835,97,37,235000,Homer Simpson,Simpson Home,"Heh, heh, heh. Yeah they swore they'd get us back by spiking our water supply. But they didn't have the guts."
18837,97,39,244000,Marge Simpson,KITCHEN,"Oooh, the walls are melting again."
18810,97,40,248000,Chicken,KITCHEN,"Personally, I think I'm overdone."
18838,97,42,256000,Homer Simpson,Simpson Living Room,"God, if you really are God, you'll get me tickets to that game."
18839,97,43,256000,Ned Flanders,Simpson Living Room,"Hidilly ho, neighbor. Wanna go to the game with me? I got two tic..."
18840,97,44,266000,Homer Simpson,Simpson Living Room,"Why do you mock me, oh Lord?"
18841,97,45,269000,Marge Simpson,Simpson Living Room,"Homer, that's not God, that's just a waffle that Bart tossed up there."
18842,97,46,274000,Homer Simpson,Simpson Living Room,I know I shouldn't eat thee but... Mmmm... sacri-licious.
18844,97,48,278000,Marge Simpson,Flanders Home,Homer!
18845,97,49,288000,Homer Simpson,Flanders Home,Huh?
18846,97,50,288000,Marge Simpson,Flanders Home,Are you planning to hit Ned Flanders with that pipe and take his tickets?
18847,97,51,291000,Homer Simpson,Flanders Home,Y- No.
18848,97,52,296000,Homer Simpson,Flanders Home,"Flanders, I decided I'd like to go to the game with you."
18849,97,53,300000,Ned Flanders,Flanders Home,"Well, get out the Crayolas and color me tickled pink! Oh, what's with the lead pipe? Were you gonna give my noggin a floggin'?"
18850,97,54,307000,Homer Simpson,Flanders Home,"Well, yeah."
18852,97,56,307000,Homer Simpson,Parking Lot,Duck! I can't let the boys see me with you!
18853,97,57,317000,Ned Flanders,Parking Lot,What?
18854,97,58,317000,Homer Simpson,Parking Lot,Hi.
18855,97,59,320000,Lenny Leonard,Parking Lot,"Hey look, Homer's got one of those robot cars."
18856,97,60,323000,Carl Carlson,Parking Lot,One of those American robot cars.
18859,97,63,328000,C. Montgomery Burns,SPRINGFIELD LOCKER ROOM,"Men, there's a little crippled boy sitting in the hospital who wants you to win this game. I know because I crippled him myself to inspire you."
18861,97,65,338000,Milhouse Van Houten,Hospital,"Well I hope they win, or Mr. Burns said he's coming back."
18863,97,67,346000,Ned Flanders,STADIUM,"Wow, these are amazing seats, huh Homer?"
18864,97,68,349000,Homer Simpson,STADIUM,Yeah.
18865,97,69,353000,Homer Simpson,STADIUM,"Hey everybody, here comes fun!"
18866,97,70,355000,Homer Simpson,STADIUM,Heh heh. Ow.
18867,97,71,358000,Mayor Joe Quimby,STADIUM,"I'll take two dogs, two sodas and uh two ice cream bars."
18868,97,72,369000,Mayor Joe Quimby,STADIUM,What the hell happened to my dogs? I want answers.
18869,97,73,375000,Homer Simpson,STADIUM,"Well, I guess I should pay my share..."
18870,97,74,377000,Ned Flanders,STADIUM,"Relax, Homer, I keep tellin' ya, you're my guest."
18871,97,75,381000,Homer Simpson,STADIUM,"Ooh, you brought me a nacho hat. Thanks, Ned."
18872,97,76,388000,Homer Simpson,STADIUM,"NACHO, NACHO MAN / I WANT TO BE A NACHO MAN."
18873,97,77,405000,Homer Simpson,STADIUM,"If anyone can pull it off, it's Stan ""The Boy"" Taylor."
18874,97,78,408000,Crowd,STADIUM,"Stan, Stan, he's our boy, if he can't do it, no one ...will."
18875,97,79,419000,Homer Simpson,STADIUM,"We won! We won! Flanders, we won!"
18876,97,80,432000,Ned Flanders,STADIUM,"Heh-heh, yeah."
18877,97,81,437000,Homer Simpson,STADIUM,"Losers! Losers! Kiss my big Springfield behind, Shelbyville!"
18878,97,82,442000,Homer Simpson,STADIUM,I am invincible! Invincible!
18879,97,83,447000,Homer Simpson,STADIUM,Ow!
18881,97,85,450000,Homer Simpson,LOCKER ROOM EXIT,"Hey, somebody sign an autograph. Please, somebody!? Sign an autograph. Hey, would you sign... You fat, stupid jerks!"
18882,97,86,460000,Homer Simpson,LOCKER ROOM EXIT,It was him!
18883,97,87,462000,Stan,LOCKER ROOM EXIT,Ned? Is that...? Ned Flanders?
18884,97,88,465000,Ned Flanders,LOCKER ROOM EXIT,"Hidilly ho, Stanster."
18885,97,89,467000,Homer Simpson,LOCKER ROOM EXIT,You know Stan Taylor?
18886,97,90,469000,Stan,LOCKER ROOM EXIT,"Know me? Ned Flanders saved me. I used to party all night and sleep with lingerie models, until Ned and his Bible group showed me that I could have more."
18887,97,91,479000,Homer Simpson,LOCKER ROOM EXIT,Professional athletes. Always wantin' more.
18888,97,92,483000,Stan,LOCKER ROOM EXIT,"Ned, they gave me the game ball. I want you to have it."
18889,97,93,486000,Ned Flanders,LOCKER ROOM EXIT,"Stan, tell you what -- Homer Simpson here is just about the biggest Atom fan that's ever graced God's green earth. I bet he'd enjoy it, even more than me."
18890,97,94,494000,Stan,LOCKER ROOM EXIT,Sure. Anything for Neddie. Here you go.
18891,97,95,496000,Homer Simpson,LOCKER ROOM EXIT,"Wow, thanks. Now I have four children. You will be called ""Stitch-face."" Wow, Flanders, this is about the nicest thing anyone's ever done for me."
18893,97,97,510000,Ned Flanders,Parking Lot,"Ooo, I guess it's time for me to duck again."
