,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
49687,211,1,85000,Bart Simpson,Simpson Car,This ghost town is gonna be great. Now with 30 percent more gunfights!
49688,211,2,89000,Marge Simpson,Simpson Car,And 40 percent more rootin' tootin'!
49689,211,3,91000,Lisa Simpson,Simpson Car,"And the tumbleweeds tumble at 2, 4 and 6! Plus a midnight tumbling on weekends."
49690,211,4,95000,Marge Simpson,Simpson Car,"It's so sweet of you to take us out like this, Homie. Come on, kids, three cheers for your father! Hip hip--"
49691,211,5,102000,Lisa Simpson,Simpson Car,"Mom, don't."
49692,211,6,103000,Marge Simpson,Simpson Car,Hip hip--
49693,211,7,104000,Bart Simpson,Simpson Car,We heard you the first time.
49694,211,8,105000,Marge Simpson,Simpson Car,Hip hip--
49695,211,9,106000,Homer Simpson,Simpson Car,"Hey, I'm trying to drive here!"
49696,211,10,108000,Lisa Simpson,Simpson Car,"Hey, Dad, that light says, ""Check Engine."""
49697,211,11,108000,Homer Simpson,Simpson Car,Uh-oh. Tape must have fallen off.
49698,211,12,115000,Homer Simpson,Simpson Car,"There, problem solved."
49699,211,13,118000,Lisa Simpson,Simpson Car,"Oh, come on."
49700,211,14,120000,Homer Simpson,Simpson Car,"Relax, she just needs a little lovin'."
49701,211,17,127000,Grampa Simpson,Springfield Retirement Castle,"Aw, they remembered my birthday."
49703,211,19,131000,Homer Simpson,Simpson Car,"Come on, come on, come on. Start, damn you. Start!"
49704,211,20,135000,Grampa Simpson,Simpson Car,Happy birthday to me. Happy birthday to me...
49708,211,24,147000,Homer Simpson,Simpson Car,Two hours? Why'd they build this ghost town so far away?
49709,211,25,152000,Lisa Simpson,Simpson Car,Because they discovered gold right over there--
49710,211,26,154000,Homer Simpson,Simpson Car,"It's because they're stupid, that's why. That's why everybody does everything."
49713,211,29,167000,Marge Simpson,Bloodbath Gulch,This should be very educational. I want you kids to pay attention.
49714,211,30,172000,Tour Guide,Bloodbath Gulch,"Founded by prostitutes in 1849, and serviced by prostitute express riders who could bring in a fresh prostitute from St. Joe in three days, Bloodbath Gulch quickly became known as a place where a trail hand could spend a month's pay in three minutes."
49715,211,31,189000,Homer Simpson,Bloodbath Gulch,Three minutes?
49716,211,32,191000,Marge Simpson,Bloodbath Gulch,I never realized history was so filthy.
49717,211,33,194000,Tour Guide,Bloodbath Gulch,"First on our tour is the whorehouse. Then we'll visit the cat house, the brothel, the bordello, and finally, the old mission."
49718,211,34,202000,Marge Simpson,Bloodbath Gulch,"Oh, thank heaven."
49719,211,35,204000,Tour Guide,Bloodbath Gulch,Lots of prostitutes in there.
49721,211,37,211000,Tour Guide,Bloodbath Gulch,"But there was more to the old west than just sex, folks. A-A lot more. If you look off to your left, you'll see a real old west hitching post, possibly used by bandits, possibly during some exciting adventure."
49723,211,39,226000,Tour Guide,Bloodbath Gulch,And these planks below us were often used as a sidewalk by people who may or may not have been bandits.
49725,211,41,237000,Marge Simpson,Bloodbath Gulch,That's a keeper!
49726,211,42,239000,Tour Guide,Bloodbath Gulch,"Uh, yes, sir?"
49727,211,43,240000,Homer Simpson,Bloodbath Gulch,Do we have to listen to you?
49728,211,44,241000,Tour Guide,Bloodbath Gulch,"Oh, well... no, you don't... but if you have any interest in history..."
