,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
113834,439,1,28000,Science Water Promoter,Kwik-E-Mart,Care to try our new Science Water?
113835,439,2,30000,Marge Simpson,Kwik-E-Mart,Ooh. The label is all in lowercase.
113836,439,3,35000,Marge Simpson,Kwik-E-Mart,It's like drinking e. e. cummings!
113837,439,4,38000,Science Water Promoter,Kwik-E-Mart,And each of our flavors is named after a real word!
113838,439,5,41000,Science Water Promoter,Kwik-E-Mart,Nourish... Vitality... Purple... Potato-Lime... I Love The Nineties... New Car Smell...
113839,439,6,51000,Marge Simpson,Kwik-E-Mart,"Excuse me, I'm feeling a little... over-hydrated."
113840,439,7,55000,Science Water Promoter,Kwik-E-Mart,"That's normal -- it just means your bladder's full of science. Now if you'll excuse me, our company just went bankrupt."
113842,439,9,71000,Marge Simpson,Springfield Streets,Gotta find a place to tinkle.
113843,439,10,73000,Sailor,Springfield Streets,Language!
113845,439,12,78000,Marge Simpson,Springfield Elementary School,"Schools have bathrooms! And I'm a woman, so my going in unattended won't cause a panic."
113847,439,14,86000,JANEY,Springfield Elementary School,"Hey, Mrs. Simpson."
113848,439,15,87000,Marge Simpson,Springfield Elementary School,Janey.
113850,439,17,90000,Marge Simpson,Springfield Elementary School,Ooh! That's Bart's class.
113851,439,18,94000,Bart Simpson,Springfield Elementary School,Lousy teachers.
113852,439,19,98000,Edna Krabappel-Flanders,Springfield Elementary School,Lousy hangover.
113853,439,20,100000,Marge Simpson,Springfield Elementary School,This school has really gone downhill.
113854,439,21,105000,Marge Simpson,Springfield Elementary School,That's an awfully crowded classroom.
113855,439,22,113000,Miss Hoover,Springfield Elementary School,"Three... two... one... Okay children, I've just been granted tenure, so I'm gonna sit back and let Ralph teach for a while."
113856,439,23,125000,Ralph Wiggum,Springfield Elementary School,"Class, in what year was one plus one?"
113857,439,24,130000,Ralph Wiggum,Springfield Elementary School,"The answer is: ""The Amazing Ralph""!"
113858,439,26,133000,Marge Simpson,Springfield Elementary School,The only person getting an education here today was me! In how bad it is!
113859,439,27,139000,Seymour Skinner,Springfield Elementary School,"Mrs. Simpson, let me pour you a drink."
113860,439,28,141000,Seymour Skinner,Springfield Elementary School,Scotch? Vodka? Gin? I've got everything you want.
113861,439,29,144000,Marge Simpson,Springfield Elementary School,I want my kids in a decent school!
113862,439,30,147000,Seymour Skinner,Springfield Elementary School,"Hey, I want the ""check engine"" light on my dashboard to shut off, but that ain't gonna happen."
113863,439,31,152000,Seymour Skinner,Springfield Elementary School,Ahhh.
113865,439,33,154000,Marge Simpson,Simpson Home,...And because of cutbacks they were combining math with P.E. They were playing dodge book!
113866,439,34,159000,Lisa Simpson,Simpson Home,"Look at this: Springfield Elementary's rating is so low, it's more than two standard deviations below the norm."
113867,439,35,166000,Homer Simpson,Simpson Home,"I can't understand that math reference, because I went to Springfield Elementary!"
113868,439,36,170000,Milhouse Van Houten,Simpson Home,My cousin goes to a much better school. He lives in Waverly Hills.
113869,439,37,175000,Lisa Simpson,Simpson Home,"Oh, their school system's the best. Their auditorium and their gym are two different rooms!"
113871,439,39,181000,Homer Simpson,Simpson Home,"We can't afford to move to Waverly Hills! Their house prices have commas in them. As it is, our lawn is just green-painted cement."
113873,439,41,192000,Lisa Simpson,Simpson Home,"I just wish I could go to a school like that -- even for one week. ""Tis better to have learned and lost then never to have learned at all."""
113874,439,42,195000,Marge Simpson,Simpson Home,"What if we got a small apartment there? We wouldn't have to live in it, but we would have a Waverly Hills address."
113875,439,43,206000,Lisa Simpson,Simpson Home,"Mom, that's brilliant! We could go to a school where special doesn't always mean bad! And where the teachers don't have to moonlight as telemarketers."
113877,439,45,214000,Edna Krabappel-Flanders,Teachers' Lounge,"As you know, the music of Air Supply is timeless. And now their fifty biggest hits are on four CDs..."
113878,439,46,220000,Bart Simpson,Teachers' Lounge,"Wait, wait, wait. You're putting us in a new school?! What about my friends?"
113879,439,47,224000,Homer Simpson,Teachers' Lounge,"Oh, elementary school friends -- those are forever! You're always gonna be friends with Milhouse. STAND BY ME / OH, STAND BY ME..."
113880,439,48,236000,Milhouse Van Houten,Teachers' Lounge,"OH, STAND NOW / STAND BY ME / STAND BY MEEEE..."
113882,439,50,243000,Homer Simpson,Red Blazer Real Estate Office,"I need to rent an apartment in the worst part of Waverly Hills -- the crappier, the better."
113883,439,51,247000,Cookie Kwan,Red Blazer Real Estate Office,"Ah, so cheap, eh?"
113884,439,52,248000,Homer Simpson,Red Blazer Real Estate Office,"""Ahso sheepay"" to you."
113886,439,54,254000,Homer Simpson,Waverly Hills Apartments,I can't afford this place -- it's way too fancy.
113887,439,55,257000,Homer Simpson,Waverly Hills Apartments,Sometimes there's not a train going by.
113888,439,56,261000,Homer Simpson,Waverly Hills Apartments,Four walls? I was thinking more of something in a two or three.
113891,439,59,270000,Cookie Kwan,Small Apartment,"No windows, no parking, and a man died here."
148629,439,60,273000,Homer's Thoughts,Small Apartment,"Play it cool, Homer. Don't let her know it's perfect."
113892,439,61,276000,Homer Simpson,Small Apartment,"Yeah, um, well, I'm looking at a lot of murder sites right now. Where's the bedroom?"
113893,439,62,283000,Cookie Kwan,Small Apartment,Right here.
113894,439,63,285000,Homer Simpson,Small Apartment,Tempting. Tempting. Where's the bathroom?
113895,439,64,288000,Cookie Kwan,Small Apartment,In the Ethiopian Restaurant at the end of the block.
