,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
16827,90,1,11000,Bart Simpson,Springfield Elementary School,The beauty of it is each parking space is a mere one foot narrower. Indistinguishable to the naked eye. But therein lies the game.
16828,90,2,67000,Milhouse Van Houten,Springfield Elementary School,"I fear to watch, yet I cannot turn away."
16829,90,3,67000,Seymour Skinner,Springfield Elementary School,"Blasted woman, you parked too close. Move your car."
16830,90,4,77000,Edna Krabappel-Flanders,Springfield Elementary School,"I'm in the lines. You got a problem, go tell your mama."
16831,90,5,79000,Seymour Skinner,Springfield Elementary School,"Oh don't worry, she'll hear about this."
16833,90,7,86000,Edna Krabappel-Flanders,Mrs. Krabappel's Classroom,"Class, I know there's no way to prove who actually did this, and in our American Democracy, everyone is innocent until proven guilty."
16834,90,8,99000,Bart Simpson,Mrs. Krabappel's Classroom,God bless America.
16835,90,9,99000,Edna Krabappel-Flanders,Mrs. Krabappel's Classroom,But my classroom is not a democracy. Ha. For the rest of the year Bart Simpson will be the first student called on for every question.
16836,90,10,109000,Edna Krabappel-Flanders,Mrs. Krabappel's Classroom,"Well, let's get started."
16837,90,11,112000,Edna Krabappel-Flanders,Mrs. Krabappel's Classroom,"Can someone pronounce this word? Hmm, Bart!"
16839,90,13,126000,Martin Prince,Mrs. Krabappel's Classroom,"Pick me, teacher. I'm ever so smart."
16840,90,14,130000,Martin Prince,Mrs. Krabappel's Classroom,It's photosynthesis! Damn your feeble brain!
16841,90,15,135000,Bart Simpson,Mrs. Krabappel's Classroom,"Oh, I couldn't read it. The letters are all blurry."
16842,90,16,138000,Edna Krabappel-Flanders,Mrs. Krabappel's Classroom,Is it possible all your misbehavior and miserable grades have been caused by a simple vision disorder?
16843,90,17,144000,Bart Simpson,Mrs. Krabappel's Classroom,"You mean it ain't me noggin, it's me peepers? Well that's just loverly."
16845,90,19,146000,Homer Simpson,Springfield Nuclear Power Plant,"Watch this, guys."
16847,90,21,160000,Lenny Leonard,Springfield Nuclear Power Plant,"Uh oh, he's done for."
16848,90,22,160000,Carl Carlson,Springfield Nuclear Power Plant,"Don't worry, the safety glass will protect us."
16758,90,23,165000,Lenny Leonard,Springfield Nuclear Power Plant,Run! We'll hide at my house!
16850,90,24,169000,Charlie,Springfield Nuclear Power Plant,"Hey, this emergency exit is painted on."
16851,90,25,175000,Carl Carlson,Springfield Nuclear Power Plant,There's no way out! There's no way out! We're doomed. Dooomed!
