,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
34074,155,1,59000,Waylon Smithers,SMITHERS' HOUSE,I WORK FOR MONTY BURNS! / MUH MUH MUH MUH MUH MUH MUH MONTY BURNS!...
34075,155,2,68000,Businesswoman,SMITHERS' HOUSE,Mr. Smithers? May we offer you a ride to work?
34076,155,3,70000,Waylon Smithers,SMITHERS' HOUSE,"No, thank you."
34077,155,4,74000,Businesswoman,SMITHERS' HOUSE,We're from Globex Corporation. We'd like to talk to you about an exciting employment opportunity in our nuclear division.
34078,155,5,81000,Waylon Smithers,SMITHERS' HOUSE,"Flattered, but spoken for."
34079,155,6,83000,Businesswoman,SMITHERS' HOUSE,"We're prepared to offer you an impressive salary, plus health benefits for you and your life partner."
34080,155,7,88000,Waylon Smithers,SMITHERS' HOUSE,The answer is no! What's wrong with this country?! Can't a man walk down the street without being offered a job?
34082,155,9,98000,Businesswoman,Limo,"We'll have to go to the next most senior man at the plant. Ah, oh, here we are. Ten years experience. His name is..."
34084,155,11,105000,Homer Simpson,Simpson Home,"Marge! I've got a new job! It's with Globex Corporation. I get more money plus health benefits, for me and my life partner. And they'll move us and give us a nice house and..."
34032,155,12,114000,Marge Simpson,Simpson Home,Move us?
34058,155,13,115000,Homer Simpson,Simpson Home,It's in Cypress Creek. Upstate somewhere.
34085,155,14,117000,Marge Simpson,Simpson Home,You took a new job in a strange town without discussing it with your family?
34086,155,15,121000,Homer Simpson,Simpson Home,Of course not. I wouldn't do that. Why not?
34087,155,16,125000,Marge Simpson,Simpson Home,"We have roots here, Homer. We have friends and family and library cards... Bart's lawyer is here."
34088,155,17,132000,Homer Simpson,Simpson Home,"But Marge, this is a chance for me to fulfill my lifelong dream."
34089,155,18,137000,Marge Simpson,Simpson Home,What lifelong dream?
34090,155,19,139000,Homer Simpson,Simpson Home,Promise not to laugh? I always wanted to own the Dallas Cowboys.
34092,155,21,150000,Lisa Simpson,Simpson Home,"I'm sorry, Dad. I just find that very cute."
34093,155,22,153000,Marge Simpson,Simpson Home,"Homer, I don't want to leave Springfield. I've dug myself into a happy little rut here and I'm not about to hoist myself out of it."
34094,155,23,160000,Homer Simpson,Simpson Home,"Just bring the rut with you, honey. Come on, take a look."
34095,155,24,171000,Announcer,Simpson Home,Cypress Creek. A tale of one city...
34096,155,25,171000,Homer Simpson,Simpson Home,"Ah, let's watch something else."
34097,155,26,172000,Marge Simpson,Simpson Home,Homer! You're trying to talk us into moving to this place.
34098,155,27,175000,Homer Simpson,Simpson Home,"Oh yeah, that's right. Let's watch this."
34099,155,28,178000,Woman,Simpson Home,Look at this place.
34100,155,29,180000,Man,Simpson Home,Somebody oughta build a town that works.
34101,155,30,183000,Announcer,Simpson Home,Somebody did.
34103,155,32,194000,Announcer,MODEL HOME,It's called Cypress Creek. A planned community designed for the workers of the Globex Corporation.
34104,155,33,200000,Announcer,MODEL HOME,Cypress Creek. Where dreams come true.
34105,155,34,202000,2nd Announcer,MODEL HOME,"Your dreams may vary from those of Globex Corporation, its subsidiaries, and shareholders."
34106,155,35,208000,Homer Simpson,MODEL HOME,"Well! What do you think of me and Cypress Creek now, Marge?"
34107,155,36,211000,Marge Simpson,MODEL HOME,It does seem nicer than Springfield.
34108,155,37,214000,Lisa Simpson,MODEL HOME,Yeah. Did you notice how the people weren't shoving or knocking each other down? I've never been to a place like that before.
34109,155,38,220000,Bart Simpson,MODEL HOME,Me neither!
34110,155,39,221000,Marge Simpson,MODEL HOME,"Well, we could use the extra money... and this house is falling apart."
34111,155,40,228000,Marge Simpson,MODEL HOME,All right.
34112,155,41,236000,Lisa Simpson,MODEL HOME,Yayyy!
34113,155,42,236000,Otto Mann,MODEL HOME,"Oh, wow, windows. I don't think I can afford this place."
