,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
29253,136,2,29000,C. Montgomery Burns,SPRINGFIELD HIGHWAY,"Here's your caption, boys: ""Local Hero shuns spotlight and pitches in!"""
29254,136,3,29000,Waylon Smithers,SPRINGFIELD HIGHWAY,What an angle!
29255,136,4,38000,Lenny Leonard,SPRINGFIELD HIGHWAY,"I can't believe I'm spending my Saturday picking up garbage. I mean, half these bottles ain't even mine."
29256,136,5,44000,C. Montgomery Burns,SPRINGFIELD HIGHWAY,Let's have less conversation and more sanitation.
29257,136,6,52000,Carl Carlson,SPRINGFIELD HIGHWAY,"Hey, where's Homer? How'd he get out of this?"
29258,136,7,55000,Homer Simpson,SPRINGFIELD HIGHWAY,Hey everybody! Up here!
29259,136,8,59000,Waylon Smithers,SPRINGFIELD HIGHWAY,"Simpson, stop frolicking and get to work!"
29260,136,9,61000,Homer Simpson,SPRINGFIELD HIGHWAY,"Right away, Mr. Smithers! I'll just walk across these slippery rooooock --"
29261,136,10,67000,Carl Carlson,SPRINGFIELD HIGHWAY,"Oh, no! He's going over the falls!"
29262,136,11,72000,Lenny Leonard,SPRINGFIELD HIGHWAY,"Oh, good! He snagged that tree branch!"
29263,136,12,74000,Carl Carlson,SPRINGFIELD HIGHWAY,Oh no! The branch broke off!
29264,136,13,78000,Lenny Leonard,SPRINGFIELD HIGHWAY,Oh good! He can grab onto them pointy rocks!
29265,136,14,80000,Carl Carlson,SPRINGFIELD HIGHWAY,Oh no! The rocks broke his arms and legs!
29266,136,15,84000,Lenny Leonard,SPRINGFIELD HIGHWAY,Oh good! Those helpful beavers are swimming out to save him!
29267,136,16,87000,Carl Carlson,SPRINGFIELD HIGHWAY,Oh no! They're biting him! And stealing his pants!
29268,136,17,93000,Waylon Smithers,SPRINGFIELD HIGHWAY,Good lord! He'll be sucked into the turbine!
29269,136,18,101000,C. Montgomery Burns,SPRINGFIELD HIGHWAY,"Smithers, who was that corpse?"
29270,136,19,103000,Waylon Smithers,SPRINGFIELD HIGHWAY,"Homer Simpson, sir. One of the finest, bravest men ever to grace Sector 7G. I'll cross him off the list."
29272,136,21,116000,Bart Simpson,TOP OF SPRINGFIELD FALLS,"That dummy worked like a charm, Dad."
29273,136,22,118000,Homer Simpson,TOP OF SPRINGFIELD FALLS,"Best six hundred bucks I ever spent. C'mon, boy. We've earned this Saturday, now let's make the most of it."
29275,136,24,129000,Homer Simpson,Simpson Home,Sixty-one... Sixty-two... Sixty-three...
29276,136,25,138000,Rev. Timothy Lovejoy,Simpson Home,"Marge, we can't tell you how sorry we are."
29277,136,26,141000,Ned Flanders,Simpson Home,"You have our deepest condol-diddly-olences. I'm sorry. I'm just nervous, I didn't mean any disrespect."
29278,136,27,147000,Marge Simpson,Simpson Home,What are you talking about?
29279,136,28,148000,Ned Flanders,Simpson Home,You know...
29280,136,29,150000,Ned Flanders,Simpson Home,Homer's passing...away.
29281,136,30,155000,Ned Flanders,Simpson Home,Into death.
29282,136,31,156000,Marge Simpson,Simpson Home,What?!
29284,136,32,159000,Marge Simpson,Simpson Home,"That's ridiculous. Homer's not dead, he's right out back in the hammock."
29285,136,33,166000,Ned Flanders,Simpson Home,"Oh, Marge. Of course Homer's alive. He's alive in all our hearts."
29286,136,34,171000,Maude Flanders,Simpson Home,"Yes, Marge, I can see him."
29287,136,35,173000,Lisa Simpson,Simpson Home,"Hi, everybody."
29288,136,36,176000,Rev. Timothy Lovejoy,Simpson Home,"Marge, I'm going to give you the card of our juvenile counselor..."
29289,136,37,182000,Marge Simpson,Simpson Home,A tombstone?!
29290,136,38,184000,Patty Bouvier,Simpson Home,"It came with the burial plot. But that's not important. The important thing is, Homer's dead."
29291,136,39,189000,Selma Bouvier,Simpson Home,We've been saving for this since your wedding day.
29292,136,40,191000,Marge Simpson,Simpson Home,"Get out of here, you ghouls!"
29293,136,41,194000,Marge Simpson,Simpson Home,"Oy, yoy yoy yoy yoy."
29295,136,43,199000,Marge Simpson,Simpson Home,"Uh, excuse me, sir, I think there's been a mistake."
29296,136,44,203000,Line Man,Simpson Home,"Oh, no mistake. Your electricity is in the name of Homer J. Simpson, deceased. The juice stays off until you get a job or a generator. Oh, and uh, my deepest sympathies."
29297,136,45,212000,Marge Simpson,Simpson Home,Homer?
29298,136,46,214000,Homer Simpson,Simpson Home,That's m'name.
29299,136,47,215000,Marge Simpson,Simpson Home,"When I asked you if that dummy was to fake your own death, you told me ""no."" You go downtown first thing in the morning and straighten this out."
29300,136,48,222000,Lisa Simpson,Simpson Home,Mom! Dad! Bart ran into a door frame and bit his tongue!
29301,136,49,226000,Bart Simpson,Simpson Home,Whuth va hell ith going on heah?!
29303,136,51,231000,Homer Simpson,HALL OF RECORDS,"Listen here. My name is Homer J. Simpson. You guys think I'm dead, but I'm not. Now I want you to straighten this out without a lot of your bureaucratic red tape and mumbo-jumbo."
29304,136,52,238000,County Clerk,HALL OF RECORDS,"Okay, Mr. Simpson, I'll just make the change here ...and you're all set."
29305,136,53,243000,Homer Simpson,HALL OF RECORDS,"I don't like your attitude, you water-cooler dictator. What do you have in that secret government file, anyway? I have a right to read it."
29306,136,54,249000,County Clerk,HALL OF RECORDS,You sure do.
29307,136,55,251000,Homer Simpson,HALL OF RECORDS,"""Wife: Marjorie. Children: Bartholomew, Lisa..."" Aha! See, this thing is all screwed up. Who the heck is ""Margaret"" Simpson?"
29308,136,56,260000,County Clerk,HALL OF RECORDS,"Uh, your youngest daughter."
