,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
31563,145,1,27000,Waylon Smithers,SPRINGFIELD DRAGSTRIP,"Testing... Testing for Mr. Burns. Here you go, Sir. I've warmed up the crowd for you."
31564,145,2,31000,C. Montgomery Burns,SPRINGFIELD DRAGSTRIP,"""Welcome employees!"" ""Come in!"" ""The whole night's entertainment is on me"" -- ""Monty Burns!"""
31566,145,4,44000,Announcer,SPRINGFIELD DRAGSTRIP,Welcome to an evening of exciting quarter mile action !
31567,145,5,50000,Announcer,SPRINGFIELD DRAGSTRIP,"Our first race is a benefit for daredevil Lance Murdock , who's hospitalized with cirrhosis of the liver !"
31568,145,6,60000,Homer Simpson,SPRINGFIELD DRAGSTRIP,All right! Liver!
31569,145,7,64000,Marge Simpson,SPRINGFIELD DRAGSTRIP,"Boy, it sure would be fun to carpool in one of those, huh, kids? I'd be a real hot-rod mama, wouldn't I? Huh? Huh?"
31570,145,8,71000,Bart Simpson,SPRINGFIELD DRAGSTRIP,"You missed the race, mama."
31571,145,9,73000,Marge Simpson,SPRINGFIELD DRAGSTRIP,I wish I'd pay more attention.
31572,145,10,78000,C. Montgomery Burns,SPRINGFIELD DRAGSTRIP,"Smithers, this beer isn't working. I don't feel any younger or ""funkier."""
31573,145,11,83000,Waylon Smithers,SPRINGFIELD DRAGSTRIP,"I'll switch to the tablespoon, Sir."
31574,145,12,84000,Announcer,SPRINGFIELD DRAGSTRIP,"Coming up next, our feature race: The Nuclear Power Plant Championship ."
31575,145,13,90000,C. Montgomery Burns,SPRINGFIELD DRAGSTRIP,"Ah, at last! Smithers, fetch the bi-oculars."
31576,145,14,98000,C. Montgomery Burns,SPRINGFIELD DRAGSTRIP,Damnation! Tell them to go slower!
31577,145,15,100000,Waylon Smithers,SPRINGFIELD DRAGSTRIP,Yes sir.
31578,145,16,103000,Waylon Smithers,SPRINGFIELD DRAGSTRIP,"Hi, guys. Could we keep it in first gear for a couple of laps?"
31445,145,17,113000,C. Montgomery Burns,SPRINGFIELD DRAGSTRIP,Go! Go!
31526,145,18,115000,C. Montgomery Burns,SPRINGFIELD DRAGSTRIP,Slow down!
31551,145,19,121000,C. Montgomery Burns,SPRINGFIELD DRAGSTRIP,Excellent.
31579,145,20,128000,C. Montgomery Burns,SPRINGFIELD DRAGSTRIP,"Oh, this novelty foam hand is ludicrously oversized. Go swap it for a smaller one."
31580,145,21,134000,Waylon Smithers,SPRINGFIELD DRAGSTRIP,"It is a bit ostentatious, Sir. I'll be right back."
31581,145,22,140000,Lenny Leonard,SPRINGFIELD DRAGSTRIP,"Hey, Burnsie! Ha! -- This was some swell shindig. Thank you very much."
31582,145,23,145000,C. Montgomery Burns,SPRINGFIELD DRAGSTRIP,Smithers! What's happening?!
31583,145,24,146000,Lenny Leonard,SPRINGFIELD DRAGSTRIP,I had a great time and... and I just want to shake your hand...
31584,145,25,151000,Lenny Leonard,SPRINGFIELD DRAGSTRIP,You're the greatest!
31585,145,26,153000,C. Montgomery Burns,SPRINGFIELD DRAGSTRIP,Smithers! Help!
31586,145,27,155000,Waylon Smithers,SPRINGFIELD DRAGSTRIP,"It doesn't seem as funny to me, but what do I know?"
31587,145,28,157000,C. Montgomery Burns,SPRINGFIELD DRAGSTRIP,Smithers!
31588,145,29,159000,Waylon Smithers,SPRINGFIELD DRAGSTRIP,Oh my God!
31591,145,32,168000,C. Montgomery Burns,Burns's Limo,"You should've seen the murderous glint in his eye, Smithers. And his breath reeked of beer and pretzeld bread."
31592,145,33,176000,Waylon Smithers,Burns's Limo,"I'm so sorry, Mr. Burns. This was all my fault."
31593,145,34,178000,C. Montgomery Burns,Burns's Limo,"Oh, don't concern yourself. If things had turned ugly I always had my mace."
31594,145,35,183000,Waylon Smithers,Burns's Limo,"Don't let me off the hook that easily, Sir. I failed you and I'll never forgive myself. Never! Never! Never!"
31596,145,37,195000,Waylon Smithers,Burns's Limo,Never! Never! Never!
31598,145,39,200000,Waylon Smithers,Springfield Nuclear Power Plant,"Good morning, Sir. To make up for my failure last night, I've alphabetized your breakfast. You can start with the waffles, and work your way up to the zwieback. And to prevent newsprint from rubbing off on your hands, I've laminated today's newspaper."
31599,145,40,213000,C. Montgomery Burns,Springfield Nuclear Power Plant,"I appreciate the thought, but my pen won't write on this. How am I supposed to do the ""Junior Jumble?"""
31600,145,41,220000,Waylon Smithers,Springfield Nuclear Power Plant,"Oh, I can't even grovel properly! I'm a buffoon! I don't deserve to live on your planet anymore!"
31601,145,42,233000,Waylon Smithers,Springfield Nuclear Power Plant,Huh?
31602,145,43,233000,C. Montgomery Burns,Springfield Nuclear Power Plant,"Pull yourself together, man! I dare say you're in need of a long vacation."
31603,145,44,237000,Waylon Smithers,Springfield Nuclear Power Plant,"No! Don't make me take a vacation! Without you, I'll wither and die."
31604,145,45,242000,C. Montgomery Burns,Springfield Nuclear Power Plant,That's a risk I'm willing to take.
31552,145,46,243000,Waylon Smithers,Springfield Nuclear Power Plant,"But what would you do without me, Sir?"
31605,145,47,245000,C. Montgomery Burns,Springfield Nuclear Power Plant,Tchah! I'm not a baby who needs a nursemaid to burp me. You see? Now I insist you take a vacation just as soon as a temporary substitute can be found.
31607,145,49,261000,Waylon Smithers,Springfield Nuclear Power Plant,"I've got to find a replacement who won't outshine me. Perhaps if I search the employee evaluations for the word ""incompetent..."""
31608,145,50,264000,Waylon Smithers,Springfield Nuclear Power Plant,"714 names! Huh. Better be more specific. ""Lazy"", ""Clumsy"", ""Dimwitted"", ""Monstrously Ugly""."
31609,145,51,273000,Waylon Smithers,Springfield Nuclear Power Plant,"Aw, nuts to this. I'll just go get Homer Simpson."
31611,145,53,285000,Homer Simpson,Simpson Home,I think Smithers picked me because of my motivational skills. Everyone always says they have to work a lot harder when I'm around.
31612,145,54,292000,Lisa Simpson,Simpson Home,"You know, Dad, assisting Mr. Burns could give your career a real shot in the arm."
31613,145,55,296000,Marge Simpson,Simpson Home,"You know, Homer, assisting Mr. Burns could give your career a real shot in the arm."
31614,145,56,300000,Lisa Simpson,Simpson Home,Mo-omm! I just said that!
31615,145,57,302000,Marge Simpson,Simpson Home,Sor-ry. Next time get your own darned corn.
31617,145,59,306000,Homer Simpson,Springfield Nuclear Power Plant,"Um, is this the chair I'll be sitting on?"
31618,145,60,308000,Waylon Smithers,Springfield Nuclear Power Plant,"Yah. Now I realize caring for Mr. Burns seems like a big job, but actually it's just 2800 small jobs."
31619,145,61,315000,Homer Simpson,Springfield Nuclear Power Plant,"Uh-huh. But this is the chair, right?"
31620,145,62,316000,Waylon Smithers,Springfield Nuclear Power Plant,"Your new duties will include answering Mr. Burns' phone, preparing his tax return, moistening his eyeballs, assisting with his chewing and swallowing, lying to Congress, and some light typing."
