,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
112293,433,12,115000,Lisa Simpson,Simpson Home,"Okay, people, we've hit penumbra. Brace yourself for umbra."
112294,433,13,120000,Bart Simpson,Simpson Home,I'm gonna see it first!
112295,433,14,120000,Homer Simpson,Simpson Home,"No, I'm gonna see it first!"
112296,433,15,122000,Bart Simpson,Simpson Home,"Hit the road, ya big load!"
112297,433,16,124000,Homer Simpson,Simpson Home,My space toy!
112298,433,17,128000,Marge Simpson,Simpson Home,"It's okay, Homie -- you can have my viewer."
112299,433,18,132000,Lisa Simpson,Simpson Home,"But Mom, you'll miss the eclipse."
112300,433,19,134000,Marge Simpson,Simpson Home,There'll be another one in North Yemen in 2027.
112301,433,20,137000,Lisa Simpson,Simpson Home,"We have totality, people!"
112303,433,22,141000,Homer Simpson,Simpson Home,We'll be talking about this together for years!
112304,433,23,146000,Lisa Simpson,Simpson Home,For years... for years...
112305,433,24,148000,Homer Simpson,Simpson Home,I finally feel like part of a family!
112306,433,25,151000,Marge Simpson,Simpson Home,I can't miss out! Just one little peek.
112307,433,26,151000,Marge Simpson,Simpson Home,It's beautiful!
112311,433,30,161000,Dr. Julius Hibbert,Dr. Hibbert's Office,"Now Marge, your eyes must stay completely covered for two full weeks."
112314,433,31,167000,Homer Simpson,Dr. Hibbert's Office,"Don't worry, honey, I'll be your ""seeing-eye Homer."" We're in some kind of doctor room, bunch of stuff on the walls... it's kind of hard to describe... Um, I'm gonna take my break now."
112315,433,32,176000,Dr. Julius Hibbert,Dr. Hibbert's Office,"Now Simpsons, I must warn you -- any stress could increase the blood pressure in Marge's eyeballs, leading to what we call ""Tex Avery Syndrome."""
112316,433,33,196000,Homer Simpson,Dr. Hibbert's Office,Wolves are taking all our women.
112318,433,35,198000,Marge Simpson,Simpson Home,You guys have treated me like a princess. Every day's been like the first ten minutes of Mother's Day!
112319,433,36,207000,Homer Simpson,Simpson Home,You just rest those rods and coddle those cones -- everything's taken care of.
112320,433,37,211000,Lisa Simpson,Simpson Home,Dad! Come in the kitchen! Quick!
112321,433,38,215000,Homer Simpson,Simpson Home,Is there any other way to enter a kitchen?
112323,433,40,221000,Homer Simpson,KITCHEN,"Aw, rats in the kitchen. Just like that delightful movie I taped in the theater."
112324,433,41,223000,Homer Simpson,KITCHEN,"Ooh, he's controlling me with my hair, using me to cook a delicious sole meuniere with a celery root puree and carrots Vichy."
112325,433,42,243000,Homer Simpson,KITCHEN,"Hmmm, this is good."
112326,433,43,246000,Homer Simpson,KITCHEN,"Good, but not great. I'll go get some rat poison."
112330,433,47,255000,Clerk,Poison Store,"Here you go. This'll kill those dirty rats. And the clean ones, too."
112332,433,49,260000,Clerk,Poison Store,"Oh, that's not candy, sweetheart. What is it with kids and candy-colored poison, huh?"
112334,433,51,263000,Homer Simpson,Poison Store,"No, you stupid dog -- that's Maggie's bunny!"
112335,433,52,272000,Homer Simpson,Poison Store,Not in front of the poison man!
112337,433,54,272000,Homer Simpson,Shelbyville,"Whoever's biting me, stop it!"
112341,433,58,282000,Homer Simpson,Springfield Bridge,Why did I bring the baby and the dog to the poison store?
112343,433,60,288000,Homer Simpson,Bridge,How am I gonna get us all across this river?
112344,433,61,293000,Homer Simpson,Bridge,A boat!
112345,433,62,299000,Homer Simpson,Bridge,"Oh, we're too heavy."
112346,433,63,302000,Homer Simpson,Bridge,"Let's see: I need to get the baby, the dog, and the poison across the river, but I can only take one thing at a time. I can't leave the baby alone with the poison, and I can't leave the dog alone with the baby."
112347,433,64,311000,Homer Simpson,Bridge,Can't someone help me with this puzzle?
112348,433,65,317000,Homer Simpson,Bridge,Professor Frink! Help me figure this out!
112349,433,66,321000,Homer Simpson,Bridge,Yo! Over here!
112350,433,67,326000,Professor Jonathan Frink,Bridge,Wha--
112351,433,68,326000,Homer Simpson,Bridge,"Great time to nap, Einstein!"
112353,433,70,339000,Homer Simpson,River Bank,"Okay, Maggie, dog, poison, you're all involved, so listen up. First I row Maggie over, leaving the dog and the poison. Then I row back alone, take the poison over and bring Maggie back. Then I take the dog over, come back, get Maggie, row across, and before I know it, I'm back at home!"
112354,433,71,359000,Homer Simpson,River Bank,Were you listening at all?
112356,433,73,365000,Cletus Spuckler,River,"Sir, I'd be obliged to you if you'd help me puzzle out my fox, duck and corn situation."
112358,433,75,369000,Cletus Spuckler,River,"Well, the puzzle done puzzled itself out."
112360,433,77,380000,Homer Simpson,Springfield,"Now, I need to leave you where you'll be safe...under the watchful eyes of God. And I'll be watching you too, in case God's busy making tornadoes or not existing."
112361,433,78,389000,Homer Simpson,Springfield,I see you! I see you!
112362,433,79,392000,Homer Simpson,Springfield,I see--
112363,433,80,394000,Mother Superior,Springfield,Look at that -- one of God's discarded miracles.
